"Step","vital-cosmos-120 - trial_state/config.scale_pol","vital-cosmos-120 - trial_state/config.scale_pol__MIN","vital-cosmos-120 - trial_state/config.scale_pol__MAX"
"78","1.0076122956666305","1.0076122956666305","1.0076122956666305"
"79","0.7755966391414404","0.7755966391414404","0.7755966391414404"
"80","1.0270419400185347","1.0270419400185347","1.0270419400185347"
"81","1.096813827477202","1.096813827477202","1.096813827477202"
"82","0.8509094163010957","0.8509094163010957","0.8509094163010957"
"83","0.7718729868043516","0.7718729868043516","0.7718729868043516"
"84","1.192819477586907","1.192819477586907","1.192819477586907"
"85","1.0803783585079416","1.0803783585079416","1.0803783585079416"
"86","0.9182629002213014","0.9182629002213014","0.9182629002213014"
"87","0.7772623629987786","0.7772623629987786","0.7772623629987786"
"88","1.18639339411429","1.18639339411429","1.18639339411429"
"89","0.9592598686074998","0.9592598686074998","0.9592598686074998"
"90","0.7773919980074022","0.7773919980074022","0.7773919980074022"
"91","1.050285718521497","1.050285718521497","1.050285718521497"
"92","1.025160626395209","1.025160626395209","1.025160626395209"
"93","1.1118724277314422","1.1118724277314422","1.1118724277314422"
"94","0.8199165340896433","0.8199165340896433","0.8199165340896433"
"95","0.9109981356747368","0.9109981356747368","0.9109981356747368"
"96","1.2327897947612292","1.2327897947612292","1.2327897947612292"
"97","0.9569559481631003","0.9569559481631003","0.9569559481631003"
"98","0.9342443070075037","0.9342443070075037","0.9342443070075037"
"99","0.8604603740157454","0.8604603740157454","0.8604603740157454"
"100","0.8734987476773355","0.8734987476773355","0.8734987476773355"
"101","1.1795779042178738","1.1795779042178738","1.1795779042178738"
"102","0.8216724513001454","0.8216724513001454","0.8216724513001454"
"103","0.8128595310381338","0.8128595310381338","0.8128595310381338"
"104","1.0462139094579617","1.0462139094579617","1.0462139094579617"
"105","1.038700243601182","1.038700243601182","1.038700243601182"
"106","1.0635146951857433","1.0635146951857433","1.0635146951857433"
"107","0.8249837126430415","0.8249837126430415","0.8249837126430415"
"108","1.0307326629224307","1.0307326629224307","1.0307326629224307"
"109","0.7951549971476197","0.7951549971476197","0.7951549971476197"
"110","0.7908347118890262","0.7908347118890262","0.7908347118890262"
"111","0.818471929351057","0.818471929351057","0.818471929351057"
"112","0.8223176602062624","0.8223176602062624","0.8223176602062624"
"113","1.0389180912819764","1.0389180912819764","1.0389180912819764"
"114","0.7884144184557438","0.7884144184557438","0.7884144184557438"
"115","0.8226288516490751","0.8226288516490751","0.8226288516490751"
"116","0.8299189951313932","0.8299189951313932","0.8299189951313932"
"117","0.8421757907620482","0.8421757907620482","0.8421757907620482"
"118","0.7956907964183362","0.7956907964183362","0.7956907964183362"
"119","0.7802065097675202","0.7802065097675202","0.7802065097675202"
"120","0.986287167087299","0.986287167087299","0.986287167087299"
"121","0.8382355284589258","0.8382355284589258","0.8382355284589258"
"122","0.8992677108306002","0.8992677108306002","0.8992677108306002"
"123","1.1928217600552333","1.1928217600552333","1.1928217600552333"
"124","0.988847510539767","0.988847510539767","0.988847510539767"
"125","1.059698948608492","1.059698948608492","1.059698948608492"
"126","1.1167701590792027","1.1167701590792027","1.1167701590792027"
"127","1.154161110414897","1.154161110414897","1.154161110414897"
"128","0.8172724482027373","0.8172724482027373","0.8172724482027373"
"129","0.9880717445779741","0.9880717445779741","0.9880717445779741"
"130","1.1020700056797272","1.1020700056797272","1.1020700056797272"
"131","0.7830511894497778","0.7830511894497778","0.7830511894497778"
"132","0.9611250778181754","0.9611250778181754","0.9611250778181754"
"133","0.9721149760239768","0.9721149760239768","0.9721149760239768"
"134","0.9845101350890975","0.9845101350890975","0.9845101350890975"
"135","0.8137416068424786","0.8137416068424786","0.8137416068424786"
"136","0.9884544254720394","0.9884544254720394","0.9884544254720394"
"137","0.7884144184557438","0.7884144184557438","0.7884144184557438"
"138","0.813305809521189","0.813305809521189","0.813305809521189"
"139","0.8135235234233592","0.8135235234233592","0.8135235234233592"
"140","0.7823624596686114","0.7823624596686114","0.7823624596686114"
"141","0.7850500453309153","0.7850500453309153","0.7850500453309153"
"142","0.9299347528280055","0.9299347528280055","0.9299347528280055"
"143","1.2078529162597147","1.2078529162597147","1.2078529162597147"
"144","0.7708344151440296","0.7708344151440296","0.7708344151440296"
"145","0.9174878976644969","0.9174878976644969","0.9174878976644969"
"146","0.9467146565966871","0.9467146565966871","0.9467146565966871"
"147","0.7802065097675202","0.7802065097675202","0.7802065097675202"
"148","0.7781097902473567","0.7781097902473567","0.7781097902473567"
"149","0.9044569690187743","0.9044569690187743","0.9044569690187743"
"150","0.862863075853409","0.862863075853409","0.862863075853409"
"151","1.1560423891060054","1.1560423891060054","1.1560423891060054"
"152","0.7519323448807232","0.7519323448807232","0.7519323448807232"
"153","0.7626633904392138","0.7626633904392138","0.7626633904392138"
"154","0.756360825048437","0.756360825048437","0.756360825048437"
"155","0.7562277599601739","0.7562277599601739","0.7562277599601739"
"156","0.9490320427162784","0.9490320427162784","0.9490320427162784"
"157","0.7591458929989191","0.7591458929989191","0.7591458929989191"
"158","1.0834234837744423","1.0834234837744423","1.0834234837744423"
"159","0.7602277042145631","0.7602277042145631","0.7602277042145631"
"160","0.9331915754229674","0.9331915754229674","0.9331915754229674"
"161","0.7651209968194435","0.7651209968194435","0.7651209968194435"
"162","0.826449413281288","0.826449413281288","0.826449413281288"
"163","1.1208997529450968","1.1208997529450968","1.1208997529450968"
"164","0.8660727902048961","0.8660727902048961","0.8660727902048961"
"165","0.7535397132275076","0.7535397132275076","0.7535397132275076"
"166","0.9163115880948429","0.9163115880948429","0.9163115880948429"
"167","0.7728078322508354","0.7728078322508354","0.7728078322508354"
"168","0.7804868268225785","0.7804868268225785","0.7804868268225785"
"169","0.7609424928116129","0.7609424928116129","0.7609424928116129"
"170","0.770052952491602","0.770052952491602","0.770052952491602"
"171","0.7602166031348879","0.7602166031348879","0.7602166031348879"
"172","0.7602277042145631","0.7602277042145631","0.7602277042145631"
"173","0.7651209968194435","0.7651209968194435","0.7651209968194435"
"174","1.1560423891060054","1.1560423891060054","1.1560423891060054"
"175","0.7567961614568749","0.7567961614568749","0.7567961614568749"
"176","0.7652582116425037","0.7652582116425037","0.7652582116425037"
"177","0.7785239487706466","0.7785239487706466","0.7785239487706466"
"178","0.7665935459258831","0.7665935459258831","0.7665935459258831"
"179","0.7586446422130426","0.7586446422130426","0.7586446422130426"
"180","0.7715127342683202","0.7715127342683202","0.7715127342683202"
"181","0.7671239707773843","0.7671239707773843","0.7671239707773843"
"182","0.7758133053773004","0.7758133053773004","0.7758133053773004"
"183","0.7704368950530209","0.7704368950530209","0.7704368950530209"
"184","1.0445622126770815","1.0445622126770815","1.0445622126770815"
"185","0.8918934845264198","0.8918934845264198","0.8918934845264198"
"186","0.7655245757545012","0.7655245757545012","0.7655245757545012"
"187","0.7670142339488446","0.7670142339488446","0.7670142339488446"
"188","0.7669190443473977","0.7669190443473977","0.7669190443473977"
"189","0.7666286705794896","0.7666286705794896","0.7666286705794896"
"190","0.8207610405106049","0.8207610405106049","0.8207610405106049"
"191","1.1400498767981349","1.1400498767981349","1.1400498767981349"
"192","0.8434403224829589","0.8434403224829589","0.8434403224829589"
"193","0.872389937231183","0.872389937231183","0.872389937231183"
"194","0.8468381114423188","0.8468381114423188","0.8468381114423188"
"195","0.7647995499272744","0.7647995499272744","0.7647995499272744"
"196","0.7658707455753385","0.7658707455753385","0.7658707455753385"
"197","0.7651209968194435","0.7651209968194435","0.7651209968194435"
"198","1.204438914018826","1.204438914018826","1.204438914018826"
"199","0.7648841274889974","0.7648841274889974","0.7648841274889974"
"200","0.9322206263278578","0.9322206263278578","0.9322206263278578"
"201","1.1841853869322496","1.1841853869322496","1.1841853869322496"
"202","0.765514324997098","0.765514324997098","0.765514324997098"
"203","0.7652582116425037","0.7652582116425037","0.7652582116425037"
"204","1.1856286272278498","1.1856286272278498","1.1856286272278498"
"205","0.7705164667312461","0.7705164667312461","0.7705164667312461"
"206","0.7666286705794896","0.7666286705794896","0.7666286705794896"
"207","0.7732212907690879","0.7732212907690879","0.7732212907690879"
"208","0.7637436550970232","0.7637436550970232","0.7637436550970232"
"209","0.7646889605470062","0.7646889605470062","0.7646889605470062"
"210","0.7562256755018135","0.7562256755018135","0.7562256755018135"
"211","0.7617586965295067","0.7617586965295067","0.7617586965295067"
"212","0.7913599515377117","0.7913599515377117","0.7913599515377117"
"213","0.7899998671151207","0.7899998671151207","0.7899998671151207"
"214","0.8577216129088964","0.8577216129088964","0.8577216129088964"
"215","1.1226842579269625","1.1226842579269625","1.1226842579269625"
"216","0.7898813101246822","0.7898813101246822","0.7898813101246822"
"217","0.7737431022208574","0.7737431022208574","0.7737431022208574"
"218","0.7659247507478103","0.7659247507478103","0.7659247507478103"
"219","0.7906428282149466","0.7906428282149466","0.7906428282149466"
"220","0.7609424928116129","0.7609424928116129","0.7609424928116129"
"221","0.7664168803429988","0.7664168803429988","0.7664168803429988"
"222","1.2202651428884375","1.2202651428884375","1.2202651428884375"
"223","1.2114554074252069","1.2114554074252069","1.2114554074252069"
"224","1.2059224611961878","1.2059224611961878","1.2059224611961878"
"225","1.248633261802298","1.248633261802298","1.248633261802298"
"226","0.8142851342692295","0.8142851342692295","0.8142851342692295"
"227","0.8021533270237797","0.8021533270237797","0.8021533270237797"
"228","0.7518671187165029","0.7518671187165029","0.7518671187165029"
"229","0.7559619078025488","0.7559619078025488","0.7559619078025488"
"230","0.8013978950500231","0.8013978950500231","0.8013978950500231"
"231","0.8139743068204821","0.8139743068204821","0.8139743068204821"
"232","0.8991670703467392","0.8991670703467392","0.8991670703467392"
"233","0.7699762725857171","0.7699762725857171","0.7699762725857171"
"234","0.7733214457044296","0.7733214457044296","0.7733214457044296"
"235","0.7698501130065033","0.7698501130065033","0.7698501130065033"
"236","0.7518642099765309","0.7518642099765309","0.7518642099765309"
"237","0.8804679469178418","0.8804679469178418","0.8804679469178418"
"238","0.7809127765366222","0.7809127765366222","0.7809127765366222"
"239","0.7815324750321445","0.7815324750321445","0.7815324750321445"
"240","0.7804042446880975","0.7804042446880975","0.7804042446880975"
"241","1.0922898038565378","1.0922898038565378","1.0922898038565378"
"242","0.7685909397015462","0.7685909397015462","0.7685909397015462"
"243","0.7634292045521089","0.7634292045521089","0.7634292045521089"
"244","0.7517548750720063","0.7517548750720063","0.7517548750720063"
"245","0.7525279484082998","0.7525279484082998","0.7525279484082998"
"246","0.7504116545133873","0.7504116545133873","0.7504116545133873"
"247","0.7516475706786347","0.7516475706786347","0.7516475706786347"
"248","1.214723298039893","1.214723298039893","1.214723298039893"
"249","0.770260777537078","0.770260777537078","0.770260777537078"
"250","0.7685909397015462","0.7685909397015462","0.7685909397015462"
"251","0.9495218076635092","0.9495218076635092","0.9495218076635092"
"252","0.7690611687185018","0.7690611687185018","0.7690611687185018"
"253","1.0514283522668464","1.0514283522668464","1.0514283522668464"
"254","1.104009156980064","1.104009156980064","1.104009156980064"
"255","0.8852771107161748","0.8852771107161748","0.8852771107161748"
"256","0.7693387914116795","0.7693387914116795","0.7693387914116795"
"257","0.7685533396414993","0.7685533396414993","0.7685533396414993"
"258","0.7678922365313178","0.7678922365313178","0.7678922365313178"
"259","0.7626633904392138","0.7626633904392138","0.7626633904392138"
"260","0.7634292045521089","0.7634292045521089","0.7634292045521089"
"261","1.095393145231263","1.095393145231263","1.095393145231263"
"262","1.0276025695453663","1.0276025695453663","1.0276025695453663"
"263","0.7603124303973982","0.7603124303973982","0.7603124303973982"
"264","0.7685533396414993","0.7685533396414993","0.7685533396414993"
"265","0.7704063510052322","0.7704063510052322","0.7704063510052322"
"266","0.7562933446376051","0.7562933446376051","0.7562933446376051"
"267","0.7728538585363263","0.7728538585363263","0.7728538585363263"
"268","0.7798215897844827","0.7798215897844827","0.7798215897844827"
"269","0.7634247663382401","0.7634247663382401","0.7634247663382401"
"270","0.7775916159584901","0.7775916159584901","0.7775916159584901"
"271","0.7628324527182614","0.7628324527182614","0.7628324527182614"
"272","0.7614309725567414","0.7614309725567414","0.7614309725567414"
"273","0.7594188986173926","0.7594188986173926","0.7594188986173926"
"274","1.098622961024609","1.098622961024609","1.098622961024609"
"275","0.7650622311901425","0.7650622311901425","0.7650622311901425"
"276","0.7641759686772164","0.7641759686772164","0.7641759686772164"
"277","0.7644990617375477","0.7644990617375477","0.7644990617375477"
"278","0.7636937580270194","0.7636937580270194","0.7636937580270194"
"279","0.7594188986173926","0.7594188986173926","0.7594188986173926"
"280","0.849663099399461","0.849663099399461","0.849663099399461"
"281","0.7621009664145835","0.7621009664145835","0.7621009664145835"
"282","0.9248561810340277","0.9248561810340277","0.9248561810340277"
"283","0.8490169034356463","0.8490169034356463","0.8490169034356463"
"284","0.8615751436027485","0.8615751436027485","0.8615751436027485"
"285","1.117065210541136","1.117065210541136","1.117065210541136"
"286","0.8431799431985043","0.8431799431985043","0.8431799431985043"
"287","0.9751276525975061","0.9751276525975061","0.9751276525975061"
"288","1.1758818974768768","1.1758818974768768","1.1758818974768768"
"289","1.24293016579225","1.24293016579225","1.24293016579225"
"290","0.760455035247832","0.760455035247832","0.760455035247832"
"291","0.7601698930649158","0.7601698930649158","0.7601698930649158"
"292","0.7606889143019621","0.7606889143019621","0.7606889143019621"
"293","0.7610031196160234","0.7610031196160234","0.7610031196160234"
"294","0.7599518030266389","0.7599518030266389","0.7599518030266389"
"295","0.7603213783852433","0.7603213783852433","0.7603213783852433"
"296","1.2453404328311608","1.2453404328311608","1.2453404328311608"
"297","0.7608452854784366","0.7608452854784366","0.7608452854784366"
"298","0.7560051413468049","0.7560051413468049","0.7560051413468049"
"299","0.7594188986173926","0.7594188986173926","0.7594188986173926"
"300","0.9478204699517994","0.9478204699517994","0.9478204699517994"
"301","0.910141624537262","0.910141624537262","0.910141624537262"
"302","1.193000227082773","1.193000227082773","1.193000227082773"
"303","0.8254377433171659","0.8254377433171659","0.8254377433171659"
"304","0.8664298475558765","0.8664298475558765","0.8664298475558765"
"305","1.1099025376085745","1.1099025376085745","1.1099025376085745"
"306","1.0306338260948253","1.0306338260948253","1.0306338260948253"
"307","0.8336949426394515","0.8336949426394515","0.8336949426394515"
"308","0.7692221309177117","0.7692221309177117","0.7692221309177117"
"309","0.7722367115241138","0.7722367115241138","0.7722367115241138"
"310","0.7685533396414993","0.7685533396414993","0.7685533396414993"
"311","0.7538893580371063","0.7538893580371063","0.7538893580371063"
"312","0.7914832278798519","0.7914832278798519","0.7914832278798519"
"313","0.9005591333332477","0.9005591333332477","0.9005591333332477"
"314","0.7654035151164007","0.7654035151164007","0.7654035151164007"
"315","0.9276497445246301","0.9276497445246301","0.9276497445246301"
"316","0.7618301886635047","0.7618301886635047","0.7618301886635047"
"317","0.7628621962410714","0.7628621962410714","0.7628621962410714"
"318","0.7556873183693198","0.7556873183693198","0.7556873183693198"
"319","0.7515212178909614","0.7515212178909614","0.7515212178909614"
"320","0.7660864235886942","0.7660864235886942","0.7660864235886942"
"321","0.7658017921257639","0.7658017921257639","0.7658017921257639"
"322","1.1560243738131306","1.1560243738131306","1.1560243738131306"
"323","0.76206523468059","0.76206523468059","0.76206523468059"
"324","0.7573950693630942","0.7573950693630942","0.7573950693630942"
"325","0.7671626630438322","0.7671626630438322","0.7671626630438322"
"326","0.7573874662048893","0.7573874662048893","0.7573874662048893"
"327","0.7512972590692116","0.7512972590692116","0.7512972590692116"
"328","0.7632368444938725","0.7632368444938725","0.7632368444938725"
"329","0.7571886410972466","0.7571886410972466","0.7571886410972466"
"330","0.7718322655568889","0.7718322655568889","0.7718322655568889"
"331","0.7667247093270964","0.7667247093270964","0.7667247093270964"
"332","0.756201454128859","0.756201454128859","0.756201454128859"
"333","0.772331668373826","0.772331668373826","0.772331668373826"
"334","0.7625419464786816","0.7625419464786816","0.7625419464786816"
"335","0.8806057897219782","0.8806057897219782","0.8806057897219782"
"336","0.7712682478807427","0.7712682478807427","0.7712682478807427"
"337","0.7712183342778809","0.7712183342778809","0.7712183342778809"
"338","0.7648868470915395","0.7648868470915395","0.7648868470915395"
"339","0.7701191825751781","0.7701191825751781","0.7701191825751781"
"340","0.7713367864674853","0.7713367864674853","0.7713367864674853"
"341","0.7722586886937962","0.7722586886937962","0.7722586886937962"
"342","0.772715519255647","0.772715519255647","0.772715519255647"
"343","0.7660864235886942","0.7660864235886942","0.7660864235886942"
"344","0.7512972590692116","0.7512972590692116","0.7512972590692116"
"345","0.7671626630438322","0.7671626630438322","0.7671626630438322"
"346","0.7651282261324794","0.7651282261324794","0.7651282261324794"
"347","0.7713175271752907","0.7713175271752907","0.7713175271752907"
"348","0.7590214966229467","0.7590214966229467","0.7590214966229467"
"349","0.75850617009646","0.75850617009646","0.75850617009646"
"350","1.0309258483749313","1.0309258483749313","1.0309258483749313"
"351","0.7645164960613305","0.7645164960613305","0.7645164960613305"
"352","0.7626057251292764","0.7626057251292764","0.7626057251292764"
"353","0.7507109422651492","0.7507109422651492","0.7507109422651492"
"354","0.7520311071405954","0.7520311071405954","0.7520311071405954"
"355","0.7597935952721054","0.7597935952721054","0.7597935952721054"
"356","0.7577726410260973","0.7577726410260973","0.7577726410260973"
"357","0.7552848662904932","0.7552848662904932","0.7552848662904932"
"358","0.7704619492976365","0.7704619492976365","0.7704619492976365"
"359","0.7554689735670066","0.7554689735670066","0.7554689735670066"
"360","0.7649709126050956","0.7649709126050956","0.7649709126050956"
"361","0.7567379989456842","0.7567379989456842","0.7567379989456842"
"362","0.7526031173941355","0.7526031173941355","0.7526031173941355"
"363","0.7534453626489773","0.7534453626489773","0.7534453626489773"
"364","0.7634247663382401","0.7634247663382401","0.7634247663382401"
"365","0.7660074389890348","0.7660074389890348","0.7660074389890348"
"366","0.7705538206716569","0.7705538206716569","0.7705538206716569"
"367","0.7672759928178404","0.7672759928178404","0.7672759928178404"
"368","0.7719408825547371","0.7719408825547371","0.7719408825547371"
"369","0.7507013701981601","0.7507013701981601","0.7507013701981601"
"370","0.7548029112060679","0.7548029112060679","0.7548029112060679"
"371","0.7699940500272011","0.7699940500272011","0.7699940500272011"
"372","0.7604494461299776","0.7604494461299776","0.7604494461299776"
"373","0.7671580635282443","0.7671580635282443","0.7671580635282443"
"374","0.7626057251292764","0.7626057251292764","0.7626057251292764"
"375","0.762496094419981","0.762496094419981","0.762496094419981"
"376","0.7526616519079717","0.7526616519079717","0.7526616519079717"
"377","0.7607802474280188","0.7607802474280188","0.7607802474280188"
"378","0.7518320740449551","0.7518320740449551","0.7518320740449551"
"379","0.9741685317732725","0.9741685317732725","0.9741685317732725"
"380","0.8914552720397451","0.8914552720397451","0.8914552720397451"
"381","0.7671626630438322","0.7671626630438322","0.7671626630438322"
"382","0.767556610517821","0.767556610517821","0.767556610517821"
"383","0.7677184464725141","0.7677184464725141","0.7677184464725141"
"384","1.2495750525388956","1.2495750525388956","1.2495750525388956"
"385","0.908068321355383","0.908068321355383","0.908068321355383"
"386","0.7702598489042346","0.7702598489042346","0.7702598489042346"
"387","0.7719932234474304","0.7719932234474304","0.7719932234474304"
"388","0.7515189583440669","0.7515189583440669","0.7515189583440669"
"389","0.8572805066009785","0.8572805066009785","0.8572805066009785"
"390","0.7510977176646656","0.7510977176646656","0.7510977176646656"
"391","0.7600610235809142","0.7600610235809142","0.7600610235809142"
"392","1.116344161426601","1.116344161426601","1.116344161426601"
"393","1.2294213375235437","1.2294213375235437","1.2294213375235437"
"394","0.9456837645640597","0.9456837645640597","0.9456837645640597"
"395","0.7513166571817548","0.7513166571817548","0.7513166571817548"
"396","0.8723659931456837","0.8723659931456837","0.8723659931456837"
"397","0.9371382876019791","0.9371382876019791","0.9371382876019791"
"398","1.2369042481346495","1.2369042481346495","1.2369042481346495"
"399","0.7794425517722788","0.7794425517722788","0.7794425517722788"
"400","0.7519307518833429","0.7519307518833429","0.7519307518833429"
"401","0.773606942139645","0.773606942139645","0.773606942139645"
"402","0.7671626630438322","0.7671626630438322","0.7671626630438322"
"403","0.7744275392875025","0.7744275392875025","0.7744275392875025"
"404","1.1389918987195617","1.1389918987195617","1.1389918987195617"
"405","1.1983489413752029","1.1983489413752029","1.1983489413752029"
"406","0.7764528031930247","0.7764528031930247","0.7764528031930247"
"407","0.7687667741384338","0.7687667741384338","0.7687667741384338"
"408","0.7679083352486181","0.7679083352486181","0.7679083352486181"
"409","0.7634292045521089","0.7634292045521089","0.7634292045521089"
"410","0.7747178619220377","0.7747178619220377","0.7747178619220377"
"411","0.7698213919691375","0.7698213919691375","0.7698213919691375"
"412","0.7667953129253448","0.7667953129253448","0.7667953129253448"
"413","1.235863715828921","1.235863715828921","1.235863715828921"
"414","0.7720659159160721","0.7720659159160721","0.7720659159160721"
"415","0.767863844244854","0.767863844244854","0.767863844244854"
"416","1.0296036404570934","1.0296036404570934","1.0296036404570934"
"417","0.7669880770003891","0.7669880770003891","0.7669880770003891"
"418","0.7687705843996853","0.7687705843996853","0.7687705843996853"
"419","0.8903831557930184","0.8903831557930184","0.8903831557930184"
"420","0.8390904979545133","0.8390904979545133","0.8390904979545133"
"421","0.7661185467394805","0.7661185467394805","0.7661185467394805"
"422","0.7690328244196466","0.7690328244196466","0.7690328244196466"
"423","0.7667247093270964","0.7667247093270964","0.7667247093270964"
"424","0.7706057932180276","0.7706057932180276","0.7706057932180276"
"425","0.7841505567794473","0.7841505567794473","0.7841505567794473"
"426","0.7687808352540677","0.7687808352540677","0.7687808352540677"
"427","0.8743746471785963","0.8743746471785963","0.8743746471785963"
"428","0.7672950364721128","0.7672950364721128","0.7672950364721128"
"429","0.7642615029375067","0.7642615029375067","0.7642615029375067"
"430","0.8845053037411079","0.8845053037411079","0.8845053037411079"
"431","0.7796963328403149","0.7796963328403149","0.7796963328403149"
"432","0.7667704417380502","0.7667704417380502","0.7667704417380502"
"433","0.7642571735068825","0.7642571735068825","0.7642571735068825"
"434","0.8206735939362672","0.8206735939362672","0.8206735939362672"
"435","0.779368860763624","0.779368860763624","0.779368860763624"
"436","0.8454967183025309","0.8454967183025309","0.8454967183025309"
"437","1.0062406775389068","1.0062406775389068","1.0062406775389068"
"438","0.7730424391760093","0.7730424391760093","0.7730424391760093"
"439","0.7820139863488315","0.7820139863488315","0.7820139863488315"
"440","0.8044255828557797","0.8044255828557797","0.8044255828557797"
"441","0.7772783115466683","0.7772783115466683","0.7772783115466683"
"442","0.7933367482968228","0.7933367482968228","0.7933367482968228"
"443","1.1961825372747723","1.1961825372747723","1.1961825372747723"
"444","0.7728647179794111","0.7728647179794111","0.7728647179794111"
"445","0.8686590626359503","0.8686590626359503","0.8686590626359503"
"446","0.7726009095355816","0.7726009095355816","0.7726009095355816"
"447","0.8361002655063451","0.8361002655063451","0.8361002655063451"
"448","0.8368911672347427","0.8368911672347427","0.8368911672347427"
"449","0.8932024760642863","0.8932024760642863","0.8932024760642863"
"450","0.7722823339984018","0.7722823339984018","0.7722823339984018"
"451","0.7726931481810283","0.7726931481810283","0.7726931481810283"
