"Step","vital-cosmos-120 - trial_state/config.scale_q","vital-cosmos-120 - trial_state/config.scale_q__MIN","vital-cosmos-120 - trial_state/config.scale_q__MAX"
"188","1.1067693872143438","1.1067693872143438","1.1067693872143438"
"189","1.245855105207006","1.245855105207006","1.245855105207006"
"190","1.1134900732832258","1.1134900732832258","1.1134900732832258"
"191","0.9564724644367031","0.9564724644367031","0.9564724644367031"
"192","1.1150331105552205","1.1150331105552205","1.1150331105552205"
"193","1.1015916763966447","1.1015916763966447","1.1015916763966447"
"194","1.1099781055511349","1.1099781055511349","1.1099781055511349"
"195","1.2405693361672292","1.2405693361672292","1.2405693361672292"
"196","1.2436612953751132","1.2436612953751132","1.2436612953751132"
"197","1.241010524974501","1.241010524974501","1.241010524974501"
"198","0.8636378742753943","0.8636378742753943","0.8636378742753943"
"199","1.2407551918784783","1.2407551918784783","1.2407551918784783"
"200","0.9358311322901968","0.9358311322901968","0.9358311322901968"
"201","1.2492444121921853","1.2492444121921853","1.2492444121921853"
"202","1.2414478615427125","1.2414478615427125","1.2414478615427125"
"203","1.1048835354938715","1.1048835354938715","1.1048835354938715"
"204","1.2388987839221954","1.2388987839221954","1.2388987839221954"
"205","1.2407551918784783","1.2407551918784783","1.2407551918784783"
"206","1.245855105207006","1.245855105207006","1.245855105207006"
"207","1.2473946423015385","1.2473946423015385","1.2473946423015385"
"208","1.1050164036648156","1.1050164036648156","1.1050164036648156"
"209","1.105110179137025","1.105110179137025","1.105110179137025"
"210","0.9959097325113887","0.9959097325113887","0.9959097325113887"
"211","1.105856526380166","1.105856526380166","1.105856526380166"
"212","1.2468081246414973","1.2468081246414973","1.2468081246414973"
"213","1.2424769414690813","1.2424769414690813","1.2424769414690813"
"214","0.7634358232184673","0.7634358232184673","0.7634358232184673"
"215","1.2420629101645144","1.2420629101645144","1.2420629101645144"
"216","1.2436612953751132","1.2436612953751132","1.2436612953751132"
"217","1.0154178974848713","1.0154178974848713","1.0154178974848713"
"218","1.2362166098446423","1.2362166098446423","1.2362166098446423"
"219","1.2421633835681973","1.2421633835681973","1.2421633835681973"
"220","1.169454246238283","1.169454246238283","1.169454246238283"
"221","1.165622544341949","1.165622544341949","1.165622544341949"
"222","1.240310549939078","1.240310549939078","1.240310549939078"
"223","1.2458521395776185","1.2458521395776185","1.2458521395776185"
"224","1.2492444121921853","1.2492444121921853","1.2492444121921853"
"225","1.2449987442935688","1.2449987442935688","1.2449987442935688"
"226","1.177892171659441","1.177892171659441","1.177892171659441"
"227","1.1540479330924616","1.1540479330924616","1.1540479330924616"
"228","1.2483356046927025","1.2483356046927025","1.2483356046927025"
"229","1.2425769149089578","1.2425769149089578","1.2425769149089578"
"230","1.2445765892371439","1.2445765892371439","1.2445765892371439"
"231","1.2473946423015385","1.2473946423015385","1.2473946423015385"
"232","1.2472298805723525","1.2472298805723525","1.2472298805723525"
"233","1.2395314500620864","1.2395314500620864","1.2395314500620864"
"234","1.1499977678524336","1.1499977678524336","1.1499977678524336"
"235","1.1538378152833797","1.1538378152833797","1.1538378152833797"
"236","1.008669980028289","1.008669980028289","1.008669980028289"
"237","1.2024199368321933","1.2024199368321933","1.2024199368321933"
"238","1.138401432346104","1.138401432346104","1.138401432346104"
"239","1.1387114122809125","1.1387114122809125","1.1387114122809125"
"240","1.1421932107873414","1.1421932107873414","1.1421932107873414"
"241","1.2267341299751702","1.2267341299751702","1.2267341299751702"
"242","1.0649239396078696","1.0649239396078696","1.0649239396078696"
"243","1.0647066509648582","1.0647066509648582","1.0647066509648582"
"244","1.0650819957059001","1.0650819957059001","1.0650819957059001"
"245","1.064893216863053","1.064893216863053","1.064893216863053"
"246","1.0650800590916532","1.0650800590916532","1.0650800590916532"
"247","1.0643609433480754","1.0643609433480754","1.0643609433480754"
"248","0.8810512661253607","0.8810512661253607","0.8810512661253607"
"249","1.0646705577411666","1.0646705577411666","1.0646705577411666"
"250","1.0566154665684029","1.0566154665684029","1.0566154665684029"
"251","1.1149129571739511","1.1149129571739511","1.1149129571739511"
"252","1.0591622045496902","1.0591622045496902","1.0591622045496902"
"253","1.0160766889941386","1.0160766889941386","1.0160766889941386"
"254","0.9572534922668612","0.9572534922668612","0.9572534922668612"
"255","0.7580854046168227","0.7580854046168227","0.7580854046168227"
"256","1.0549643989162873","1.0549643989162873","1.0549643989162873"
"257","1.0573841856192052","1.0573841856192052","1.0573841856192052"
"258","1.0499755931635995","1.0499755931635995","1.0499755931635995"
"259","1.058569116831144","1.058569116831144","1.058569116831144"
"260","1.0546596013437326","1.0546596013437326","1.0546596013437326"
"261","1.0180313773724863","1.0180313773724863","1.0180313773724863"
"262","1.1299363172038908","1.1299363172038908","1.1299363172038908"
"263","1.048656904393108","1.048656904393108","1.048656904393108"
"264","1.0572329116088683","1.0572329116088683","1.0572329116088683"
"265","1.0591622045496902","1.0591622045496902","1.0591622045496902"
"266","1.0647066509648582","1.0647066509648582","1.0647066509648582"
"267","1.0626169833023167","1.0626169833023167","1.0626169833023167"
"268","1.0650800590916532","1.0650800590916532","1.0650800590916532"
"269","1.0677654345935643","1.0677654345935643","1.0677654345935643"
"270","1.0635041430793206","1.0635041430793206","1.0635041430793206"
"271","1.0649239396078696","1.0649239396078696","1.0649239396078696"
"272","1.0642096693377385","1.0642096693377385","1.0642096693377385"
"273","1.0650819957059001","1.0650819957059001","1.0650819957059001"
"274","0.889506183886932","0.889506183886932","0.889506183886932"
"275","1.1571247838698602","1.1571247838698602","1.1571247838698602"
"276","1.1582040203056312","1.1582040203056312","1.1582040203056312"
"277","1.1578710061447854","1.1578710061447854","1.1578710061447854"
"278","1.1099735280249587","1.1099735280249587","1.1099735280249587"
"279","1.112443802711553","1.112443802711553","1.112443802711553"
"280","1.2191919888949039","1.2191919888949039","1.2191919888949039"
"281","1.0872751133677943","1.0872751133677943","1.0872751133677943"
"282","1.0674498788926443","1.0674498788926443","1.0674498788926443"
"283","1.0649239396078696","1.0649239396078696","1.0649239396078696"
"284","1.0661516201190637","1.0661516201190637","1.0661516201190637"
"285","0.7803890269799598","0.7803890269799598","0.7803890269799598"
"286","1.2475897759940677","1.2475897759940677","1.2475897759940677"
"287","1.1051935075821444","1.1051935075821444","1.1051935075821444"
"288","1.068703721522082","1.068703721522082","1.068703721522082"
"289","1.0684239557577557","1.0684239557577557","1.0684239557577557"
"290","1.150165254799139","1.150165254799139","1.150165254799139"
"291","1.1346955692061065","1.1346955692061065","1.1346955692061065"
"292","1.075646422481841","1.075646422481841","1.075646422481841"
"293","1.1171059226256521","1.1171059226256521","1.1171059226256521"
"294","1.1160454193136002","1.1160454193136002","1.1160454193136002"
"295","1.0848400910932936","1.0848400910932936","1.0848400910932936"
"296","0.7554583901390841","0.7554583901390841","0.7554583901390841"
"297","1.0907583538844876","1.0907583538844876","1.0907583538844876"
"298","1.1184602712721552","1.1184602712721552","1.1184602712721552"
"299","1.151794961023343","1.151794961023343","1.151794961023343"
"300","0.756279826542866","0.756279826542866","0.756279826542866"
"301","0.7534310429134035","0.7534310429134035","0.7534310429134035"
"302","0.7643712744084054","0.7643712744084054","0.7643712744084054"
"303","0.7747518944695182","0.7747518944695182","0.7747518944695182"
"304","0.77982973480924","0.77982973480924","0.77982973480924"
"305","0.7844394459477764","0.7844394459477764","0.7844394459477764"
"306","0.7829580689109956","0.7829580689109956","0.7829580689109956"
"307","0.8178790743660437","0.8178790743660437","0.8178790743660437"
"308","0.9188802724052479","0.9188802724052479","0.9188802724052479"
"309","0.9373834334213402","0.9373834334213402","0.9373834334213402"
"310","1.0683890317183176","1.0683890317183176","1.0683890317183176"
"311","0.9459390723586174","0.9459390723586174","0.9459390723586174"
"312","1.126646668312711","1.126646668312711","1.126646668312711"
"313","1.0663939309562376","1.0663939309562376","1.0663939309562376"
"314","1.0682754355822552","1.0682754355822552","1.0682754355822552"
"315","1.0672195343523696","1.0672195343523696","1.0672195343523696"
"316","1.0690818490214098","1.0690818490214098","1.0690818490214098"
"317","1.0693393063233714","1.0693393063233714","1.0693393063233714"
"318","1.0690818490214098","1.0690818490214098","1.0690818490214098"
"319","1.059935589074717","1.059935589074717","1.059935589074717"
"320","1.0682754355822552","1.0682754355822552","1.0682754355822552"
"321","1.0693393063233714","1.0693393063233714","1.0693393063233714"
"322","1.1037952175091603","1.1037952175091603","1.1037952175091603"
"323","1.0693393063233714","1.0693393063233714","1.0693393063233714"
"324","1.046510631540108","1.046510631540108","1.046510631540108"
"325","1.0682754355822552","1.0682754355822552","1.0682754355822552"
"326","1.0688039686833524","1.0688039686833524","1.0688039686833524"
"327","1.0684827074551406","1.0684827074551406","1.0684827074551406"
"328","1.0684827074551406","1.0684827074551406","1.0684827074551406"
"329","1.0690691515901645","1.0690691515901645","1.0690691515901645"
"330","1.0682754355822552","1.0682754355822552","1.0682754355822552"
"331","1.0470848385941045","1.0470848385941045","1.0470848385941045"
"332","1.0470848385941045","1.0470848385941045","1.0470848385941045"
"333","1.0476694528461035","1.0476694528461035","1.0476694528461035"
"334","1.0688039686833524","1.0688039686833524","1.0688039686833524"
"335","1.1696668289277934","1.1696668289277934","1.1696668289277934"
"336","1.0689218822410709","1.0689218822410709","1.0689218822410709"
"337","1.0682754355822552","1.0682754355822552","1.0682754355822552"
"338","1.0682754355822552","1.0682754355822552","1.0682754355822552"
"339","1.0693393063233714","1.0693393063233714","1.0693393063233714"
"340","1.0683576293005586","1.0683576293005586","1.0683576293005586"
"341","1.0684827074551406","1.0684827074551406","1.0684827074551406"
"342","1.0476694528461035","1.0476694528461035","1.0476694528461035"
"343","1.0682754355822552","1.0682754355822552","1.0682754355822552"
"344","1.0684827074551406","1.0684827074551406","1.0684827074551406"
"345","1.0682754355822552","1.0682754355822552","1.0682754355822552"
"346","1.0690818490214098","1.0690818490214098","1.0690818490214098"
"347","1.0682754355822552","1.0682754355822552","1.0682754355822552"
"348","1.0684827074551406","1.0684827074551406","1.0684827074551406"
"349","1.0692091348988824","1.0692091348988824","1.0692091348988824"
"350","1.0755636990495903","1.0755636990495903","1.0755636990495903"
"351","1.0692091348988824","1.0692091348988824","1.0692091348988824"
"352","1.0688039686833524","1.0688039686833524","1.0688039686833524"
"353","1.0496554864632688","1.0496554864632688","1.0496554864632688"
"354","1.123512362421383","1.123512362421383","1.123512362421383"
"355","1.1420951822477052","1.1420951822477052","1.1420951822477052"
"356","1.0688039686833524","1.0688039686833524","1.0688039686833524"
"357","1.0684827074551406","1.0684827074551406","1.0684827074551406"
"358","1.0682754355822552","1.0682754355822552","1.0682754355822552"
"359","1.1117564685239085","1.1117564685239085","1.1117564685239085"
"360","1.0684898313013376","1.0684898313013376","1.0684898313013376"
"361","1.0688039686833524","1.0688039686833524","1.0688039686833524"
"362","1.0690691515901645","1.0690691515901645","1.0690691515901645"
"363","1.0682322049171216","1.0682322049171216","1.0682322049171216"
"364","1.0684827074551406","1.0684827074551406","1.0684827074551406"
"365","1.0690818490214098","1.0690818490214098","1.0690818490214098"
"366","1.068768848808915","1.068768848808915","1.068768848808915"
"367","1.0684898313013376","1.0684898313013376","1.0684898313013376"
"368","1.0682754355822552","1.0682754355822552","1.0682754355822552"
"369","1.0684827074551406","1.0684827074551406","1.0684827074551406"
"370","1.1481754706036706","1.1481754706036706","1.1481754706036706"
"371","1.0682754355822552","1.0682754355822552","1.0682754355822552"
"372","1.0692091348988824","1.0692091348988824","1.0692091348988824"
"373","1.0682754355822552","1.0682754355822552","1.0682754355822552"
"374","1.0688039686833524","1.0688039686833524","1.0688039686833524"
"375","1.0684827074551406","1.0684827074551406","1.0684827074551406"
"376","1.0688039686833524","1.0688039686833524","1.0688039686833524"
"377","1.1356568670203417","1.1356568670203417","1.1356568670203417"
"378","1.0682322049171216","1.0682322049171216","1.0682322049171216"
"379","1.056514499908557","1.056514499908557","1.056514499908557"
"380","0.8885436291801955","0.8885436291801955","0.8885436291801955"
"381","1.0682754355822552","1.0682754355822552","1.0682754355822552"
"382","1.0682754355822552","1.0682754355822552","1.0682754355822552"
"383","1.0682754355822552","1.0682754355822552","1.0682754355822552"
"384","0.9513739793701836","0.9513739793701836","0.9513739793701836"
"385","0.827202068024738","0.827202068024738","0.827202068024738"
"386","1.0682754355822552","1.0682754355822552","1.0682754355822552"
"387","1.0688026453262771","1.0688026453262771","1.0688026453262771"
"388","1.0666108565657315","1.0666108565657315","1.0666108565657315"
"389","0.8620551069881545","0.8620551069881545","0.8620551069881545"
"390","1.067229319789664","1.067229319789664","1.067229319789664"
"391","0.7656606320751892","0.7656606320751892","0.7656606320751892"
"392","0.8436506952069168","0.8436506952069168","0.8436506952069168"
"393","0.9466212341364375","0.9466212341364375","0.9466212341364375"
"394","0.9506691993930043","0.9506691993930043","0.9506691993930043"
"395","1.0667972746127552","1.0667972746127552","1.0667972746127552"
"396","1.0712348934103604","1.0712348934103604","1.0712348934103604"
"397","1.053378079817284","1.053378079817284","1.053378079817284"
"398","1.1109929094786466","1.1109929094786466","1.1109929094786466"
"399","1.0531501607346718","1.0531501607346718","1.0531501607346718"
"400","1.0669097582199305","1.0669097582199305","1.0669097582199305"
"401","1.0492603347774516","1.0492603347774516","1.0492603347774516"
"402","1.0478221104577101","1.0478221104577101","1.0478221104577101"
"403","1.0512908746381768","1.0512908746381768","1.0512908746381768"
"404","1.0834850635844693","1.0834850635844693","1.0834850635844693"
"405","1.160777618397593","1.160777618397593","1.160777618397593"
"406","1.0545329792018578","1.0545329792018578","1.0545329792018578"
"407","1.0478524675962748","1.0478524675962748","1.0478524675962748"
"408","1.0385416896816526","1.0385416896816526","1.0385416896816526"
"409","1.0379456082861243","1.0379456082861243","1.0379456082861243"
"410","1.054635753234393","1.054635753234393","1.054635753234393"
"411","1.0518982445502656","1.0518982445502656","1.0518982445502656"
"412","1.0391402064001407","1.0391402064001407","1.0391402064001407"
"413","1.2019105171452071","1.2019105171452071","1.2019105171452071"
"414","1.0404890010389245","1.0404890010389245","1.0404890010389245"
"415","1.0490401079151315","1.0490401079151315","1.0490401079151315"
"416","1.072864470791021","1.072864470791021","1.072864470791021"
"417","1.0379302700666453","1.0379302700666453","1.0379302700666453"
"418","1.0382395022871531","1.0382395022871531","1.0382395022871531"
"419","1.0329057478672836","1.0329057478672836","1.0329057478672836"
"420","1.1946859307369584","1.1946859307369584","1.1946859307369584"
"421","1.0386000666410045","1.0386000666410045","1.0386000666410045"
"422","1.0476391892036991","1.0476391892036991","1.0476391892036991"
"423","1.0470848385941045","1.0470848385941045","1.0470848385941045"
"424","1.0385165947505566","1.0385165947505566","1.0385165947505566"
"425","1.067458074611863","1.067458074611863","1.067458074611863"
"426","1.037918111903698","1.037918111903698","1.037918111903698"
"427","1.037163961977096","1.037163961977096","1.037163961977096"
"428","1.0405912232132586","1.0405912232132586","1.0405912232132586"
"429","1.0382395022871531","1.0382395022871531","1.0382395022871531"
"430","1.0324187292401292","1.0324187292401292","1.0324187292401292"
"431","1.0422887943402785","1.0422887943402785","1.0422887943402785"
"432","1.0480206074842824","1.0480206074842824","1.0480206074842824"
"433","1.0391551762956117","1.0391551762956117","1.0391551762956117"
"434","1.0307823554551772","1.0307823554551772","1.0307823554551772"
"435","1.0448522045326427","1.0448522045326427","1.0448522045326427"
"436","1.0332347985038668","1.0332347985038668","1.0332347985038668"
"437","1.155469041467355","1.155469041467355","1.155469041467355"
"438","1.0369727300100051","1.0369727300100051","1.0369727300100051"
"439","1.0682754355822552","1.0682754355822552","1.0682754355822552"
"440","1.0312497312593907","1.0312497312593907","1.0312497312593907"
"441","1.0406989758199068","1.0406989758199068","1.0406989758199068"
"442","1.0309970858427695","1.0309970858427695","1.0309970858427695"
"443","1.156477961286199","1.156477961286199","1.156477961286199"
"444","1.030420271250218","1.030420271250218","1.030420271250218"
"445","1.053164643672383","1.053164643672383","1.053164643672383"
"446","1.0394227543964054","1.0394227543964054","1.0394227543964054"
"447","1.051980228404196","1.051980228404196","1.051980228404196"
"448","1.0553960213660685","1.0553960213660685","1.0553960213660685"
"449","1.0350757824994994","1.0350757824994994","1.0350757824994994"
"450","1.0372612687086127","1.0372612687086127","1.0372612687086127"
"451","1.0297004035237998","1.0297004035237998","1.0297004035237998"
"452","1.0329751883833431","1.0329751883833431","1.0329751883833431"
"453","1.2104364419448983","1.2104364419448983","1.2104364419448983"
"454","1.0289524349401136","1.0289524349401136","1.0289524349401136"
