"Step","vital-cosmos-120 - trial_state/config.scale_rad","vital-cosmos-120 - trial_state/config.scale_rad__MIN","vital-cosmos-120 - trial_state/config.scale_rad__MAX"
"153","0.7629772079216024","0.7629772079216024","0.7629772079216024"
"154","0.795547649951837","0.795547649951837","0.795547649951837"
"155","0.7735380696331977","0.7735380696331977","0.7735380696331977"
"156","0.7894739847595064","0.7894739847595064","0.7894739847595064"
"157","0.803903533130101","0.803903533130101","0.803903533130101"
"158","0.7720572367762977","0.7720572367762977","0.7720572367762977"
"159","0.8090059988529125","0.8090059988529125","0.8090059988529125"
"160","0.7626645166630348","0.7626645166630348","0.7626645166630348"
"161","0.7887888604689965","0.7887888604689965","0.7887888604689965"
"162","0.996507449424991","0.996507449424991","0.996507449424991"
"163","0.8142066402232215","0.8142066402232215","0.8142066402232215"
"164","1.1931258397951787","1.1931258397951787","1.1931258397951787"
"165","0.8126274113197712","0.8126274113197712","0.8126274113197712"
"166","0.7973416351372088","0.7973416351372088","0.7973416351372088"
"167","0.8087409696765174","0.8087409696765174","0.8087409696765174"
"168","0.8266156960246781","0.8266156960246781","0.8266156960246781"
"169","0.8090039306850837","0.8090039306850837","0.8090039306850837"
"170","0.8107892023360308","0.8107892023360308","0.8107892023360308"
"171","0.7838860588916547","0.7838860588916547","0.7838860588916547"
"172","0.8155572251568531","0.8155572251568531","0.8155572251568531"
"173","0.7674373351415942","0.7674373351415942","0.7674373351415942"
"174","0.8269572538967906","0.8269572538967906","0.8269572538967906"
"175","0.7820161983678288","0.7820161983678288","0.7820161983678288"
"176","0.8213261169750223","0.8213261169750223","0.8213261169750223"
"177","0.8590326080195634","0.8590326080195634","0.8590326080195634"
"178","0.8068787052701912","0.8068787052701912","0.8068787052701912"
"179","0.8284809230154999","0.8284809230154999","0.8284809230154999"
"180","0.8498175975076027","0.8498175975076027","0.8498175975076027"
"181","0.9041647596936293","0.9041647596936293","0.9041647596936293"
"182","0.8536562362206002","0.8536562362206002","0.8536562362206002"
"183","0.8583921810935341","0.8583921810935341","0.8583921810935341"
"184","0.9380409731143278","0.9380409731143278","0.9380409731143278"
"185","0.8538822594159993","0.8538822594159993","0.8538822594159993"
"186","0.8500361278758938","0.8500361278758938","0.8500361278758938"
"187","0.8011474839646087","0.8011474839646087","0.8011474839646087"
"188","0.7718848635805","0.7718848635805","0.7718848635805"
"189","0.8148744130134129","0.8148744130134129","0.8148744130134129"
"190","0.8112395744545919","0.8112395744545919","0.8112395744545919"
"191","0.7926875510315766","0.7926875510315766","0.7926875510315766"
"192","0.7949175135169543","0.7949175135169543","0.7949175135169543"
"193","0.7925004822886651","0.7925004822886651","0.7925004822886651"
"194","0.7692071235291218","0.7692071235291218","0.7692071235291218"
"195","0.7854051390594312","0.7854051390594312","0.7854051390594312"
"196","0.8030445532965333","0.8030445532965333","0.8030445532965333"
"197","0.7821432660548314","0.7821432660548314","0.7821432660548314"
"198","1.1127632607067612","1.1127632607067612","1.1127632607067612"
"199","0.7820161983678288","0.7820161983678288","0.7820161983678288"
"200","1.200421419723676","1.200421419723676","1.200421419723676"
"201","0.8269572538967906","0.8269572538967906","0.8269572538967906"
"202","0.793334774311196","0.793334774311196","0.793334774311196"
"203","0.7938598961969635","0.7938598961969635","0.7938598961969635"
"204","0.820020996361174","0.820020996361174","0.820020996361174"
"205","0.8075134591334152","0.8075134591334152","0.8075134591334152"
"206","0.8057527743431829","0.8057527743431829","0.8057527743431829"
"207","0.7720981208781287","0.7720981208781287","0.7720981208781287"
"208","0.7847745822538087","0.7847745822538087","0.7847745822538087"
"209","0.7929550195712217","0.7929550195712217","0.7929550195712217"
"210","0.7909757576508","0.7909757576508","0.7909757576508"
"211","0.7983841277794211","0.7983841277794211","0.7983841277794211"
"212","0.8033443387237977","0.8033443387237977","0.8033443387237977"
"213","0.806803523151762","0.806803523151762","0.806803523151762"
"214","1.046061873593883","1.046061873593883","1.046061873593883"
"215","0.7945137693007711","0.7945137693007711","0.7945137693007711"
"216","0.8030445532965333","0.8030445532965333","0.8030445532965333"
"217","0.760659768813579","0.760659768813579","0.760659768813579"
"218","0.8297714939675159","0.8297714939675159","0.8297714939675159"
"219","0.8022034937430699","0.8022034937430699","0.8022034937430699"
"220","0.8090039306850837","0.8090039306850837","0.8090039306850837"
"221","0.8067432799241466","0.8067432799241466","0.8067432799241466"
"222","0.825097510125488","0.825097510125488","0.825097510125488"
"223","0.8349334141214555","0.8349334141214555","0.8349334141214555"
"224","0.82507765351455","0.82507765351455","0.82507765351455"
"225","0.8290728740086688","0.8290728740086688","0.8290728740086688"
"226","0.8178819011559321","0.8178819011559321","0.8178819011559321"
"227","0.8202108033824786","0.8202108033824786","0.8202108033824786"
"228","0.8075460067885255","0.8075460067885255","0.8075460067885255"
"229","0.7850134721309822","0.7850134721309822","0.7850134721309822"
"230","0.7776669431704754","0.7776669431704754","0.7776669431704754"
"231","0.7618972635789281","0.7618972635789281","0.7618972635789281"
"232","0.7554839087585371","0.7554839087585371","0.7554839087585371"
"233","0.8337097158140716","0.8337097158140716","0.8337097158140716"
"234","0.8284809230154999","0.8284809230154999","0.8284809230154999"
"235","0.8136528958040079","0.8136528958040079","0.8136528958040079"
"236","0.766241391497277","0.766241391497277","0.766241391497277"
"237","1.047620604707906","1.047620604707906","1.047620604707906"
"238","0.7544109774850024","0.7544109774850024","0.7544109774850024"
"239","0.7650668985537022","0.7650668985537022","0.7650668985537022"
"240","0.7608286387101008","0.7608286387101008","0.7608286387101008"
"241","0.7965110407880016","0.7965110407880016","0.7965110407880016"
"242","0.7605114254058687","0.7605114254058687","0.7605114254058687"
"243","0.7509381986551175","0.7509381986551175","0.7509381986551175"
"244","0.7608405871612344","0.7608405871612344","0.7608405871612344"
"245","0.7556720889158393","0.7556720889158393","0.7556720889158393"
"246","0.7565070383205039","0.7565070383205039","0.7565070383205039"
"247","0.7537698174079039","0.7537698174079039","0.7537698174079039"
"248","0.9665747797109314","0.9665747797109314","0.9665747797109314"
"249","0.7512975010760099","0.7512975010760099","0.7512975010760099"
"250","0.7549996045858766","0.7549996045858766","0.7549996045858766"
"251","0.777986270447507","0.777986270447507","0.777986270447507"
"252","0.7574643969613921","0.7574643969613921","0.7574643969613921"
"253","0.9455339408859178","0.9455339408859178","0.9455339408859178"
"254","1.2479032807390966","1.2479032807390966","1.2479032807390966"
"255","0.9005795120297764","0.9005795120297764","0.9005795120297764"
"256","0.7546034429922311","0.7546034429922311","0.7546034429922311"
"257","0.7502230816664236","0.7502230816664236","0.7502230816664236"
"258","0.7586562492016893","0.7586562492016893","0.7586562492016893"
"259","0.757508058992885","0.757508058992885","0.757508058992885"
"260","0.7509381986551175","0.7509381986551175","0.7509381986551175"
"261","1.04074647256793","1.04074647256793","1.04074647256793"
"262","1.0492249533890452","1.0492249533890452","1.0492249533890452"
"263","0.7591941291610168","0.7591941291610168","0.7591941291610168"
"264","0.7546280624578833","0.7546280624578833","0.7546280624578833"
"265","0.7574643969613921","0.7574643969613921","0.7574643969613921"
"266","0.7509381986551175","0.7509381986551175","0.7509381986551175"
"267","0.7589150885522201","0.7589150885522201","0.7589150885522201"
"268","0.759919785782127","0.759919785782127","0.759919785782127"
"269","0.7598899055242558","0.7598899055242558","0.7598899055242558"
"270","0.7517253536465407","0.7517253536465407","0.7517253536465407"
"271","0.7605114254058687","0.7605114254058687","0.7605114254058687"
"272","0.7537698174079039","0.7537698174079039","0.7537698174079039"
"273","0.7532852293295302","0.7532852293295302","0.7532852293295302"
"274","0.7758004045561191","0.7758004045561191","0.7758004045561191"
"275","0.7621021783715441","0.7621021783715441","0.7621021783715441"
"276","0.7521615473886687","0.7521615473886687","0.7521615473886687"
"277","0.7518347544082662","0.7518347544082662","0.7518347544082662"
"278","0.7608286387101008","0.7608286387101008","0.7608286387101008"
"279","0.7623870980877204","0.7623870980877204","0.7623870980877204"
"280","1.170737752418339","1.170737752418339","1.170737752418339"
"281","0.7553669558288848","0.7553669558288848","0.7553669558288848"
"282","0.7694628804153776","0.7694628804153776","0.7694628804153776"
"283","0.7698776212177829","0.7698776212177829","0.7698776212177829"
"284","0.7708228561768796","0.7708228561768796","0.7708228561768796"
"285","0.9937629929167862","0.9937629929167862","0.9937629929167862"
"286","1.1913921909864704","1.1913921909864704","1.1913921909864704"
"287","1.1864822228560818","1.1864822228560818","1.1864822228560818"
"288","0.7703840556824485","0.7703840556824485","0.7703840556824485"
"289","0.7702937411939546","0.7702937411939546","0.7702937411939546"
"290","0.7603161671041536","0.7603161671041536","0.7603161671041536"
"291","0.7535319992365038","0.7535319992365038","0.7535319992365038"
"292","0.7623268310164771","0.7623268310164771","0.7623268310164771"
"293","0.7608286387101008","0.7608286387101008","0.7608286387101008"
"294","0.7616028438775299","0.7616028438775299","0.7616028438775299"
"295","0.7513281082806185","0.7513281082806185","0.7513281082806185"
"296","0.855599189739572","0.855599189739572","0.855599189739572"
"297","0.7624582821071882","0.7624582821071882","0.7624582821071882"
"298","0.7622416633214232","0.7622416633214232","0.7622416633214232"
"299","0.7623870980877204","0.7623870980877204","0.7623870980877204"
"300","1.0357452375983451","1.0357452375983451","1.0357452375983451"
"301","0.9047485969449338","0.9047485969449338","0.9047485969449338"
"302","0.7913392118005003","0.7913392118005003","0.7913392118005003"
"303","0.8249350233981971","0.8249350233981971","0.8249350233981971"
"304","0.8827231423217123","0.8827231423217123","0.8827231423217123"
"305","0.8614317512470888","0.8614317512470888","0.8614317512470888"
"306","1.2316388029542273","1.2316388029542273","1.2316388029542273"
"307","1.1623285274692978","1.1623285274692978","1.1623285274692978"
"308","0.7511747194527072","0.7511747194527072","0.7511747194527072"
"309","0.7502351792754994","0.7502351792754994","0.7502351792754994"
"310","0.7508847003194934","0.7508847003194934","0.7508847003194934"
"311","0.7507481246062517","0.7507481246062517","0.7507481246062517"
"312","1.1875062066605053","1.1875062066605053","1.1875062066605053"
"313","1.0363306819672002","1.0363306819672002","1.0363306819672002"
"314","0.7502230816664236","0.7502230816664236","0.7502230816664236"
"315","0.8817068345942151","0.8817068345942151","0.8817068345942151"
"316","0.7509381986551175","0.7509381986551175","0.7509381986551175"
"317","0.7502230816664236","0.7502230816664236","0.7502230816664236"
"318","0.7501137545294012","0.7501137545294012","0.7501137545294012"
"319","0.7502478496642951","0.7502478496642951","0.7502478496642951"
"320","0.7502230816664236","0.7502230816664236","0.7502230816664236"
"321","0.7502257723289764","0.7502257723289764","0.7502257723289764"
"322","1.117611238473316","1.117611238473316","1.117611238473316"
"323","0.7502230816664236","0.7502230816664236","0.7502230816664236"
"324","0.7570161232224376","0.7570161232224376","0.7570161232224376"
"325","0.7502230816664236","0.7502230816664236","0.7502230816664236"
"326","0.750757304774399","0.750757304774399","0.750757304774399"
"327","0.7503431863078611","0.7503431863078611","0.7503431863078611"
"328","0.7503431863078611","0.7503431863078611","0.7503431863078611"
"329","0.7503431863078611","0.7503431863078611","0.7503431863078611"
"330","0.7508413266358036","0.7508413266358036","0.7508413266358036"
"331","0.7534883514272047","0.7534883514272047","0.7534883514272047"
"332","0.7534883514272047","0.7534883514272047","0.7534883514272047"
"333","0.7509381986551175","0.7509381986551175","0.7509381986551175"
"334","0.7509381986551175","0.7509381986551175","0.7509381986551175"
"335","0.8168825325467892","0.8168825325467892","0.8168825325467892"
"336","0.7509381986551175","0.7509381986551175","0.7509381986551175"
"337","0.7508413266358036","0.7508413266358036","0.7508413266358036"
"338","0.7501044580057266","0.7501044580057266","0.7501044580057266"
"339","0.7502230816664236","0.7502230816664236","0.7502230816664236"
"340","0.7502257723289764","0.7502257723289764","0.7502257723289764"
"341","0.7504469338603466","0.7504469338603466","0.7504469338603466"
"342","0.7509381986551175","0.7509381986551175","0.7509381986551175"
"343","0.7502230816664236","0.7502230816664236","0.7502230816664236"
"344","0.7503431863078611","0.7503431863078611","0.7503431863078611"
"345","0.7502230816664236","0.7502230816664236","0.7502230816664236"
"346","0.7510824685191939","0.7510824685191939","0.7510824685191939"
"347","0.7502230816664236","0.7502230816664236","0.7502230816664236"
"348","0.7504469338603466","0.7504469338603466","0.7504469338603466"
"349","0.7503431863078611","0.7503431863078611","0.7503431863078611"
"350","0.7560446351687207","0.7560446351687207","0.7560446351687207"
"351","0.7503431863078611","0.7503431863078611","0.7503431863078611"
"352","0.7509381986551175","0.7509381986551175","0.7509381986551175"
"353","0.7507169727066376","0.7507169727066376","0.7507169727066376"
"354","0.7624582821071882","0.7624582821071882","0.7624582821071882"
"355","0.7623404892427782","0.7623404892427782","0.7623404892427782"
"356","0.7509381986551175","0.7509381986551175","0.7509381986551175"
"357","0.7504469338603466","0.7504469338603466","0.7504469338603466"
"358","0.7502230816664236","0.7502230816664236","0.7502230816664236"
"359","0.7622805226020382","0.7622805226020382","0.7622805226020382"
"360","0.7502230816664236","0.7502230816664236","0.7502230816664236"
"361","0.7509381986551175","0.7509381986551175","0.7509381986551175"
"362","0.7503431863078611","0.7503431863078611","0.7503431863078611"
"363","0.7509381986551175","0.7509381986551175","0.7509381986551175"
"364","0.7642543056227725","0.7642543056227725","0.7642543056227725"
"365","0.7505826932834743","0.7505826932834743","0.7505826932834743"
"366","0.750757304774399","0.750757304774399","0.750757304774399"
"367","0.7502230816664236","0.7502230816664236","0.7502230816664236"
"368","0.7501044580057266","0.7501044580057266","0.7501044580057266"
"369","0.7503431863078611","0.7503431863078611","0.7503431863078611"
"370","0.7682975575796458","0.7682975575796458","0.7682975575796458"
"371","0.7502230816664236","0.7502230816664236","0.7502230816664236"
"372","0.750770827263518","0.750770827263518","0.750770827263518"
"373","0.7502230816664236","0.7502230816664236","0.7502230816664236"
"374","0.7509381986551175","0.7509381986551175","0.7509381986551175"
"375","0.7504469338603466","0.7504469338603466","0.7504469338603466"
"376","0.7509381986551175","0.7509381986551175","0.7509381986551175"
"377","0.7627015039795073","0.7627015039795073","0.7627015039795073"
"378","0.7509381986551175","0.7509381986551175","0.7509381986551175"
"379","0.993455985449568","0.993455985449568","0.993455985449568"
"380","1.0645920039500472","1.0645920039500472","1.0645920039500472"
"381","0.7502230816664236","0.7502230816664236","0.7502230816664236"
"382","0.7502230816664236","0.7502230816664236","0.7502230816664236"
"383","0.7508413266358036","0.7508413266358036","0.7508413266358036"
"384","0.8628014874181327","0.8628014874181327","0.8628014874181327"
"385","1.112627782149787","1.112627782149787","1.112627782149787"
"386","0.7502230816664236","0.7502230816664236","0.7502230816664236"
"387","0.7502230816664236","0.7502230816664236","0.7502230816664236"
"388","0.750136967195597","0.750136967195597","0.750136967195597"
"389","0.8691843796735845","0.8691843796735845","0.8691843796735845"
"390","0.7502230816664236","0.7502230816664236","0.7502230816664236"
"391","1.232022562505175","1.232022562505175","1.232022562505175"
"392","1.0443400513890084","1.0443400513890084","1.0443400513890084"
"393","1.1877664341845748","1.1877664341845748","1.1877664341845748"
"394","0.8954978440557353","0.8954978440557353","0.8954978440557353"
"395","0.7511004239222425","0.7511004239222425","0.7511004239222425"
"396","1.0461286355439112","1.0461286355439112","1.0461286355439112"
"397","0.7502230816664236","0.7502230816664236","0.7502230816664236"
"398","0.8692818248253631","0.8692818248253631","0.8692818248253631"
"399","0.7533497702272965","0.7533497702272965","0.7533497702272965"
"400","0.7502230816664236","0.7502230816664236","0.7502230816664236"
"401","0.7521248447221628","0.7521248447221628","0.7521248447221628"
"402","0.7509797783570583","0.7509797783570583","0.7509797783570583"
"403","0.754590421820102","0.754590421820102","0.754590421820102"
"404","1.246086618445215","1.246086618445215","1.246086618445215"
"405","0.9509429959068509","0.9509429959068509","0.9509429959068509"
"406","0.7510076557612669","0.7510076557612669","0.7510076557612669"
"407","0.7512824277082595","0.7512824277082595","0.7512824277082595"
"408","0.7506453800000038","0.7506453800000038","0.7506453800000038"
"409","0.7509381986551175","0.7509381986551175","0.7509381986551175"
"410","0.7534815821473541","0.7534815821473541","0.7534815821473541"
"411","0.7502230816664236","0.7502230816664236","0.7502230816664236"
"412","0.7509286198184484","0.7509286198184484","0.7509286198184484"
"413","1.0732389345469682","1.0732389345469682","1.0732389345469682"
"414","0.7571723433667062","0.7571723433667062","0.7571723433667062"
"415","0.7505599551751785","0.7505599551751785","0.7505599551751785"
"416","1.2327143211859195","1.2327143211859195","1.2327143211859195"
"417","0.7501171765258193","0.7501171765258193","0.7501171765258193"
"418","0.7504665670954107","0.7504665670954107","0.7504665670954107"
"419","0.7508988302548192","0.7508988302548192","0.7508988302548192"
"420","0.8454729110116462","0.8454729110116462","0.8454729110116462"
"421","0.7503378754705916","0.7503378754705916","0.7503378754705916"
"422","0.75254920198915","0.75254920198915","0.75254920198915"
"423","0.7511336765333043","0.7511336765333043","0.7511336765333043"
"424","0.7508047881872387","0.7508047881872387","0.7508047881872387"
"425","0.7502230816664236","0.7502230816664236","0.7502230816664236"
"426","0.7503907076911371","0.7503907076911371","0.7503907076911371"
"427","0.7502285631875897","0.7502285631875897","0.7502285631875897"
"428","0.75302722016779","0.75302722016779","0.75302722016779"
"429","0.7536715946794097","0.7536715946794097","0.7536715946794097"
"430","0.7506830760968259","0.7506830760968259","0.7506830760968259"
"431","0.7506465671853925","0.7506465671853925","0.7506465671853925"
"432","0.7526457427453247","0.7526457427453247","0.7526457427453247"
"433","0.7508438628514511","0.7508438628514511","0.7508438628514511"
"434","0.7504802052619588","0.7504802052619588","0.7504802052619588"
"435","0.7508335697659495","0.7508335697659495","0.7508335697659495"
"436","0.7509381986551175","0.7509381986551175","0.7509381986551175"
"437","0.7858446416461412","0.7858446416461412","0.7858446416461412"
"438","0.7500472809265376","0.7500472809265376","0.7500472809265376"
"439","0.7503057551541346","0.7503057551541346","0.7503057551541346"
"440","0.7506453800000038","0.7506453800000038","0.7506453800000038"
"441","0.7507795977282753","0.7507795977282753","0.7507795977282753"
"442","0.7503977227217834","0.7503977227217834","0.7503977227217834"
"443","1.1549602027469819","1.1549602027469819","1.1549602027469819"
"444","0.760034563824622","0.760034563824622","0.760034563824622"
"445","0.7507795977282753","0.7507795977282753","0.7507795977282753"
"446","0.7577780188473172","0.7577780188473172","0.7577780188473172"
"447","0.7500449189820665","0.7500449189820665","0.7500449189820665"
"448","0.7502230816664236","0.7502230816664236","0.7502230816664236"
"449","0.7505364605896355","0.7505364605896355","0.7505364605896355"
"450","0.7579446532578415","0.7579446532578415","0.7579446532578415"
"451","0.7585538562686837","0.7585538562686837","0.7585538562686837"
"452","0.7509381986551175","0.7509381986551175","0.7509381986551175"
