"Step","vital-cosmos-120 - trial_state/additional_info.weighted_total_score","vital-cosmos-120 - trial_state/additional_info.weighted_total_score__MIN","vital-cosmos-120 - trial_state/additional_info.weighted_total_score__MAX"
"37","9.884752884572942","9.884752884572942","9.884752884572942"
"38","9.927218764378662","9.927218764378662","9.927218764378662"
"39","10.285578396322224","10.285578396322224","10.285578396322224"
"40","10.144483494694303","10.144483494694303","10.144483494694303"
"41","10.6053611070947","10.6053611070947","10.6053611070947"
"42","10.063735567019105","10.063735567019105","10.063735567019105"
"43","10.126589226097474","10.126589226097474","10.126589226097474"
"44","10.151418013909545","10.151418013909545","10.151418013909545"
"45","9.507084650610592","9.507084650610592","9.507084650610592"
"46","9.865538410775958","9.865538410775958","9.865538410775958"
"47","6.711569264128745","6.711569264128745","6.711569264128745"
"48","6.656007341416671","6.656007341416671","6.656007341416671"
"49","9.353304906288171","9.353304906288171","9.353304906288171"
"50","10.258685370381743","10.258685370381743","10.258685370381743"
"51","9.692335604271342","9.692335604271342","9.692335604271342"
"52","3.804282075977216","3.804282075977216","3.804282075977216"
"53","8.326164937758666","8.326164937758666","8.326164937758666"
"54","5.006826641653779","5.006826641653779","5.006826641653779"
"55","8.745832749629722","8.745832749629722","8.745832749629722"
"56","8.753676495714458","8.753676495714458","8.753676495714458"
"57","8.758357152283812","8.758357152283812","8.758357152283812"
"58","8.421217234783661","8.421217234783661","8.421217234783661"
"59","6.024601765827829","6.024601765827829","6.024601765827829"
"60","3.2654256897556406","3.2654256897556406","3.2654256897556406"
"61","7.441952446227812","7.441952446227812","7.441952446227812"
"62","8.719102857510046","8.719102857510046","8.719102857510046"
"63","8.285115878484472","8.285115878484472","8.285115878484472"
"64","8.199531846317319","8.199531846317319","8.199531846317319"
"65","3.23236493553377","3.23236493553377","3.23236493553377"
"66","6.131684133164033","6.131684133164033","6.131684133164033"
"67","9.199136008957202","9.199136008957202","9.199136008957202"
"68","8.646259717853443","8.646259717853443","8.646259717853443"
"69","6.3033541914560205","6.3033541914560205","6.3033541914560205"
"70","5.856510925715807","5.856510925715807","5.856510925715807"
"71","5.451341759670871","5.451341759670871","5.451341759670871"
"72","6.525279905789727","6.525279905789727","6.525279905789727"
"73","4.77203965875077","4.77203965875077","4.77203965875077"
"74","6.828384471008945","6.828384471008945","6.828384471008945"
"75","6.698204152333078","6.698204152333078","6.698204152333078"
"76","8.406113922641753","8.406113922641753","8.406113922641753"
"77","5.311611650297025","5.311611650297025","5.311611650297025"
"78","8.852527933006384","8.852527933006384","8.852527933006384"
"79","4.646325985628029","4.646325985628029","4.646325985628029"
"80","6.281672318888888","6.281672318888888","6.281672318888888"
"81","18.060156095279158","18.060156095279158","18.060156095279158"
"82","17.385703837680296","17.385703837680296","17.385703837680296"
"83","17.193182265744024","17.193182265744024","17.193182265744024"
"84","17.55601109304389","17.55601109304389","17.55601109304389"
"85","14.75230043117736","14.75230043117736","14.75230043117736"
"86","16.491200942033647","16.491200942033647","16.491200942033647"
"87","12.109772507216318","12.109772507216318","12.109772507216318"
"88","15.508709655232606","15.508709655232606","15.508709655232606"
"89","16.172593630591226","16.172593630591226","16.172593630591226"
"90","9.618210272172751","9.618210272172751","9.618210272172751"
"91","16.078442113626316","16.078442113626316","16.078442113626316"
"92","14.7726723539307","14.7726723539307","14.7726723539307"
"93","12.01182382389237","12.01182382389237","12.01182382389237"
"94","13.395245495709743","13.395245495709743","13.395245495709743"
"95","12.150636242576597","12.150636242576597","12.150636242576597"
"96","17.34580602504377","17.34580602504377","17.34580602504377"
"97","16.77449615900392","16.77449615900392","16.77449615900392"
"98","11.515173414464531","11.515173414464531","11.515173414464531"
"99","11.997970591844865","11.997970591844865","11.997970591844865"
"100","17.848763670562736","17.848763670562736","17.848763670562736"
"101","9.944440861064685","9.944440861064685","9.944440861064685"
"102","11.568690777275885","11.568690777275885","11.568690777275885"
"103","10.860685147634978","10.860685147634978","10.860685147634978"
"104","9.268997899698217","9.268997899698217","9.268997899698217"
"105","10.127675011502687","10.127675011502687","10.127675011502687"
"106","9.959822324358994","9.959822324358994","9.959822324358994"
"107","17.476630662536955","17.476630662536955","17.476630662536955"
"108","9.311961426985874","9.311961426985874","9.311961426985874"
"109","10.194888382405473","10.194888382405473","10.194888382405473"
"110","10.33003015306677","10.33003015306677","10.33003015306677"
"111","10.698028708975352","10.698028708975352","10.698028708975352"
"112","9.450132561779762","9.450132561779762","9.450132561779762"
"113","15.183227185109882","15.183227185109882","15.183227185109882"
"114","10.084004701851468","10.084004701851468","10.084004701851468"
"115","9.060959847718973","9.060959847718973","9.060959847718973"
"116","13.623355086118814","13.623355086118814","13.623355086118814"
"117","10.181434926032917","10.181434926032917","10.181434926032917"
"118","10.379840315419429","10.379840315419429","10.379840315419429"
"119","3.8981214505895694","3.8981214505895694","3.8981214505895694"
"120","8.93217048725738","8.93217048725738","8.93217048725738"
"121","8.046327523842988","8.046327523842988","8.046327523842988"
"122","5.7502767715329135","5.7502767715329135","5.7502767715329135"
"123","12.92366143683439","12.92366143683439","12.92366143683439"
"124","9.955131803619702","9.955131803619702","9.955131803619702"
"125","9.024652220491982","9.024652220491982","9.024652220491982"
"126","9.474380038143762","9.474380038143762","9.474380038143762"
"127","14.666624128314949","14.666624128314949","14.666624128314949"
"128","8.309552034727309","8.309552034727309","8.309552034727309"
"129","8.521408102362289","8.521408102362289","8.521408102362289"
"130","9.593206630141395","9.593206630141395","9.593206630141395"
"131","8.376332221845317","8.376332221845317","8.376332221845317"
"132","7.665810733199099","7.665810733199099","7.665810733199099"
"133","9.047527029090531","9.047527029090531","9.047527029090531"
"134","8.923063582158223","8.923063582158223","8.923063582158223"
"135","10.231856626118352","10.231856626118352","10.231856626118352"
"136","9.289840509233786","9.289840509233786","9.289840509233786"
"137","9.74712042208682","9.74712042208682","9.74712042208682"
"138","9.571341107480357","9.571341107480357","9.571341107480357"
"139","9.94855826561769","9.94855826561769","9.94855826561769"
"140","5.978288402428756","5.978288402428756","5.978288402428756"
"141","6.131263056400536","6.131263056400536","6.131263056400536"
"142","7.201392707239564","7.201392707239564","7.201392707239564"
"143","8.764382026716262","8.764382026716262","8.764382026716262"
"144","2.8232035623635285","2.8232035623635285","2.8232035623635285"
"145","3.7749394160826366","3.7749394160826366","3.7749394160826366"
"146","8.440393936188274","8.440393936188274","8.440393936188274"
"147","2.892269639751931","2.892269639751931","2.892269639751931"
"148","3.1418308723601207","3.1418308723601207","3.1418308723601207"
"149","8.806271253649811","8.806271253649811","8.806271253649811"
"150","17.380006320347746","17.380006320347746","17.380006320347746"
"151","6.28598307788587","6.28598307788587","6.28598307788587"
"152","2.9155843683256166","2.9155843683256166","2.9155843683256166"
"153","2.4063030692142444","2.4063030692142444","2.4063030692142444"
"154","4.558107698905627","4.558107698905627","4.558107698905627"
"155","3.1021760715210527","3.1021760715210527","3.1021760715210527"
"156","3.9758535579996863","3.9758535579996863","3.9758535579996863"
"157","2.761647036856406","2.761647036856406","2.761647036856406"
"158","2.861391206809164","2.861391206809164","2.861391206809164"
"159","2.9199165561339564","2.9199165561339564","2.9199165561339564"
"160","4.430556093413954","4.430556093413954","4.430556093413954"
"161","2.885073313164484","2.885073313164484","2.885073313164484"
"162","16.47127178532074","16.47127178532074","16.47127178532074"
"164","9.855381921847084","9.855381921847084","9.855381921847084"
"165","7.481637647148126","7.481637647148126","7.481637647148126"
"166","3.4214905068714816","3.4214905068714816","3.4214905068714816"
"167","4.181748921724365","4.181748921724365","4.181748921724365"
"168","3.1699402697068697","3.1699402697068697","3.1699402697068697"
"169","3.3917157678203362","3.3917157678203362","3.3917157678203362"
"170","3.969353382672133","3.969353382672133","3.969353382672133"
"171","3.504123081245668","3.504123081245668","3.504123081245668"
"172","4.570632797615968","4.570632797615968","4.570632797615968"
"173","3.4798371229641676","3.4798371229641676","3.4798371229641676"
"174","3.513705905346613","3.513705905346613","3.513705905346613"
"175","4.5579948600181","4.5579948600181","4.5579948600181"
"176","3.1628404899882403","3.1628404899882403","3.1628404899882403"
"177","6.843590424113381","6.843590424113381","6.843590424113381"
"178","10.666788680322785","10.666788680322785","10.666788680322785"
"179","2.8878906064729257","2.8878906064729257","2.8878906064729257"
"180","6.759786134684663","6.759786134684663","6.759786134684663"
"181","4.524326288765858","4.524326288765858","4.524326288765858"
"182","6.2541961523369025","6.2541961523369025","6.2541961523369025"
"183","6.618844758188036","6.618844758188036","6.618844758188036"
"184","5.820044781572463","5.820044781572463","5.820044781572463"
"185","5.40521245283817","5.40521245283817","5.40521245283817"
"186","3.139626303699374","3.139626303699374","3.139626303699374"
"187","4.023762505481854","4.023762505481854","4.023762505481854"
"188","4.1730187473463545","4.1730187473463545","4.1730187473463545"
"189","9.538295333630932","9.538295333630932","9.538295333630932"
"190","3.570036862666595","3.570036862666595","3.570036862666595"
"191","18.078673283539313","18.078673283539313","18.078673283539313"
"192","2.7750753580843255","2.7750753580843255","2.7750753580843255"
"193","2.8097220294599325","2.8097220294599325","2.8097220294599325"
"194","2.46142796715553","2.46142796715553","2.46142796715553"
"195","9.273740007670664","9.273740007670664","9.273740007670664"
"196","5.422943808454333","5.422943808454333","5.422943808454333"
"197","2.840655843845191","2.840655843845191","2.840655843845191"
"198","12.170461170851318","12.170461170851318","12.170461170851318"
"199","4.696345743804274","4.696345743804274","4.696345743804274"
"200","12.504072460913612","12.504072460913612","12.504072460913612"
"201","4.170176169112939","4.170176169112939","4.170176169112939"
"202","3.487968016888186","3.487968016888186","3.487968016888186"
"203","3.9597244973949732","3.9597244973949732","3.9597244973949732"
"204","3.8117461583883054","3.8117461583883054","3.8117461583883054"
"205","5.008385445578163","5.008385445578163","5.008385445578163"
"206","9.01449969106187","9.01449969106187","9.01449969106187"
"207","8.417001563429213","8.417001563429213","8.417001563429213"
"208","4.381616042653703","4.381616042653703","4.381616042653703"
"209","3.644239355443067","3.644239355443067","3.644239355443067"
"210","3.4025064931042905","3.4025064931042905","3.4025064931042905"
"211","5.024380763694349","5.024380763694349","5.024380763694349"
"212","8.337805232738978","8.337805232738978","8.337805232738978"
"213","7.9223073654573595","7.9223073654573595","7.9223073654573595"
"214","12.093696393259112","12.093696393259112","12.093696393259112"
"215","3.1073640810546466","3.1073640810546466","3.1073640810546466"
"216","3.3011348969191703","3.3011348969191703","3.3011348969191703"
"217","8.250595662418723","8.250595662418723","8.250595662418723"
"218","8.113734359758656","8.113734359758656","8.113734359758656"
"219","4.836173424132204","4.836173424132204","4.836173424132204"
"220","7.234086295169198","7.234086295169198","7.234086295169198"
"221","2.7891290606395343","2.7891290606395343","2.7891290606395343"
"222","3.2223943700072644","3.2223943700072644","3.2223943700072644"
"223","3.3014726775395946","3.3014726775395946","3.3014726775395946"
"224","4.638716420478242","4.638716420478242","4.638716420478242"
"225","4.5335087560882075","4.5335087560882075","4.5335087560882075"
"226","5.773825263517255","5.773825263517255","5.773825263517255"
"227","5.102961894747992","5.102961894747992","5.102961894747992"
"228","5.481671270347383","5.481671270347383","5.481671270347383"
"229","5.715258748886546","5.715258748886546","5.715258748886546"
"230","7.7579162155302095","7.7579162155302095","7.7579162155302095"
"231","7.5832733265700645","7.5832733265700645","7.5832733265700645"
"232","4.823139035703855","4.823139035703855","4.823139035703855"
"233","9.059893977554738","9.059893977554738","9.059893977554738"
"234","3.906450145668714","3.906450145668714","3.906450145668714"
"235","4.988310083042356","4.988310083042356","4.988310083042356"
"236","3.617024773103399","3.617024773103399","3.617024773103399"
"237","8.130259366572167","8.130259366572167","8.130259366572167"
"238","4.152168583248131","4.152168583248131","4.152168583248131"
"239","5.646041101163289","5.646041101163289","5.646041101163289"
"240","5.295736347394597","5.295736347394597","5.295736347394597"
"241","4.107173849465221","4.107173849465221","4.107173849465221"
"242","2.2570764879981606","2.2570764879981606","2.2570764879981606"
"243","2.244267671199387","2.244267671199387","2.244267671199387"
"244","2.361339158230537","2.361339158230537","2.361339158230537"
"245","2.5528362262153794","2.5528362262153794","2.5528362262153794"
"246","2.2500934165010857","2.2500934165010857","2.2500934165010857"
"247","2.2431367238130258","2.2431367238130258","2.2431367238130258"
"248","12.608722771799384","12.608722771799384","12.608722771799384"
"249","2.2614037820521258","2.2614037820521258","2.2614037820521258"
"250","2.2514901943511987","2.2514901943511987","2.2514901943511987"
"251","5.983332011444612","5.983332011444612","5.983332011444612"
"252","2.132127907116752","2.132127907116752","2.132127907116752"
"253","8.650101790208065","8.650101790208065","8.650101790208065"
"254","13.284900011703959","13.284900011703959","13.284900011703959"
"255","15.08320039664803","15.08320039664803","15.08320039664803"
"256","2.2889304672515802","2.2889304672515802","2.2889304672515802"
"257","2.219552446434241","2.219552446434241","2.219552446434241"
"258","2.291595642124104","2.291595642124104","2.291595642124104"
"259","3.651427837077864","3.651427837077864","3.651427837077864"
"260","2.089227995451594","2.089227995451594","2.089227995451594"
"261","9.228773150685745","9.228773150685745","9.228773150685745"
"262","7.683563451589965","7.683563451589965","7.683563451589965"
"263","2.4841358305903136","2.4841358305903136","2.4841358305903136"
"264","2.5761241046783057","2.5761241046783057","2.5761241046783057"
"265","2.3868135795067404","2.3868135795067404","2.3868135795067404"
"266","2.635058567631715","2.635058567631715","2.635058567631715"
"267","2.3190743120310304","2.3190743120310304","2.3190743120310304"
"268","2.2750985929770526","2.2750985929770526","2.2750985929770526"
"269","2.3096133793211546","2.3096133793211546","2.3096133793211546"
"270","2.62769213954795","2.62769213954795","2.62769213954795"
"271","2.407366153106777","2.407366153106777","2.407366153106777"
"272","2.8583660367704593","2.8583660367704593","2.8583660367704593"
"273","2.7926499290785536","2.7926499290785536","2.7926499290785536"
"274","16.662749963939266","16.662749963939266","16.662749963939266"
"275","6.757745465508269","6.757745465508269","6.757745465508269"
"276","7.028038063413371","7.028038063413371","7.028038063413371"
"277","6.291727680986513","6.291727680986513","6.291727680986513"
"278","5.2473634788384125","5.2473634788384125","5.2473634788384125"
"279","5.613058276098491","5.613058276098491","5.613058276098491"
"280","9.23888235252944","9.23888235252944","9.23888235252944"
"281","3.6799197039459295","3.6799197039459295","3.6799197039459295"
"282","5.840873773475533","5.840873773475533","5.840873773475533"
"283","2.7008474966587075","2.7008474966587075","2.7008474966587075"
"284","3.5266388415141683","3.5266388415141683","3.5266388415141683"
"285","12.581088529748678","12.581088529748678","12.581088529748678"
"286","9.561166093810353","9.561166093810353","9.561166093810353"
"287","9.876262917724073","9.876262917724073","9.876262917724073"
"288","14.88994287363191","14.88994287363191","14.88994287363191"
"290","5.869446591531909","5.869446591531909","5.869446591531909"
"291","4.505089103405552","4.505089103405552","4.505089103405552"
"292","2.59203345978391","2.59203345978391","2.59203345978391"
"293","4.01196600965487","4.01196600965487","4.01196600965487"
"294","4.180019800755445","4.180019800755445","4.180019800755445"
"295","2.388661022933076","2.388661022933076","2.388661022933076"
"297","3.0796164030460584","3.0796164030460584","3.0796164030460584"
"298","5.252741951521982","5.252741951521982","5.252741951521982"
"299","6.774263543391538","6.774263543391538","6.774263543391538"
"300","17.61785733504853","17.61785733504853","17.61785733504853"
"303","16.514824192844177","16.514824192844177","16.514824192844177"
"304","16.293688833025115","16.293688833025115","16.293688833025115"
"305","17.987086064030475","17.987086064030475","17.987086064030475"
"306","14.968299244763044","14.968299244763044","14.968299244763044"
"307","13.201817891513299","13.201817891513299","13.201817891513299"
"308","10.6648102272701","10.6648102272701","10.6648102272701"
"309","8.65592529534291","8.65592529534291","8.65592529534291"
"310","2.3863767904143556","2.3863767904143556","2.3863767904143556"
"311","7.7555277575908494","7.7555277575908494","7.7555277575908494"
"312","9.77027414444066","9.77027414444066","9.77027414444066"
"313","9.389447264651192","9.389447264651192","9.389447264651192"
"314","2.263867919061541","2.263867919061541","2.263867919061541"
"315","8.070845354619937","8.070845354619937","8.070845354619937"
"316","2.5775879192005675","2.5775879192005675","2.5775879192005675"
"317","2.3772370023159413","2.3772370023159413","2.3772370023159413"
"318","2.5573188665606366","2.5573188665606366","2.5573188665606366"
"319","2.421086695196251","2.421086695196251","2.421086695196251"
"320","2.180440280522318","2.180440280522318","2.180440280522318"
"321","2.2022276977056077","2.2022276977056077","2.2022276977056077"
"322","8.695524025729588","8.695524025729588","8.695524025729588"
"323","2.2728469816456407","2.2728469816456407","2.2728469816456407"
"324","2.0423596635869927","2.0423596635869927","2.0423596635869927"
"325","2.1551001371174863","2.1551001371174863","2.1551001371174863"
"326","2.4517110445667916","2.4517110445667916","2.4517110445667916"
"327","2.3133062251329863","2.3133062251329863","2.3133062251329863"
"328","2.197424766831024","2.197424766831024","2.197424766831024"
"329","2.5342459405100395","2.5342459405100395","2.5342459405100395"
"330","2.1645828818921777","2.1645828818921777","2.1645828818921777"
"331","2.315497185049509","2.315497185049509","2.315497185049509"
"332","2.168510446642762","2.168510446642762","2.168510446642762"
"333","1.9862150154030298","1.9862150154030298","1.9862150154030298"
"334","2.3004884059660347","2.3004884059660347","2.3004884059660347"
"335","4.85639761857554","4.85639761857554","4.85639761857554"
"336","2.392963723283827","2.392963723283827","2.392963723283827"
"337","2.0813079285384295","2.0813079285384295","2.0813079285384295"
"338","2.137423023438003","2.137423023438003","2.137423023438003"
"339","2.3641253272166303","2.3641253272166303","2.3641253272166303"
"340","2.1363630538464182","2.1363630538464182","2.1363630538464182"
"341","2.268658383767094","2.268658383767094","2.268658383767094"
"342","2.2038437559279163","2.2038437559279163","2.2038437559279163"
"343","2.112955204611436","2.112955204611436","2.112955204611436"
"344","2.367832948114166","2.367832948114166","2.367832948114166"
"345","2.0795764008130373","2.0795764008130373","2.0795764008130373"
"346","2.482468772000285","2.482468772000285","2.482468772000285"
"347","2.135442583256935","2.135442583256935","2.135442583256935"
"348","2.6720052143598703","2.6720052143598703","2.6720052143598703"
"349","2.677902559503694","2.677902559503694","2.677902559503694"
"350","5.638643915698559","5.638643915698559","5.638643915698559"
"351","2.2816214442381026","2.2816214442381026","2.2816214442381026"
"352","2.252142416675622","2.252142416675622","2.252142416675622"
"353","2.5736604936183918","2.5736604936183918","2.5736604936183918"
"354","5.555141417284121","5.555141417284121","5.555141417284121"
"355","6.395701216606519","6.395701216606519","6.395701216606519"
"356","2.478018994147992","2.478018994147992","2.478018994147992"
"357","2.6801653131694874","2.6801653131694874","2.6801653131694874"
"358","2.0761246900708183","2.0761246900708183","2.0761246900708183"
"359","5.170550398547017","5.170550398547017","5.170550398547017"
"360","2.131338016485508","2.131338016485508","2.131338016485508"
"361","2.4337049623995104","2.4337049623995104","2.4337049623995104"
"362","2.5832777394875537","2.5832777394875537","2.5832777394875537"
"363","2.655728109895856","2.655728109895856","2.655728109895856"
"364","2.79612387879507","2.79612387879507","2.79612387879507"
"365","2.4085855545668906","2.4085855545668906","2.4085855545668906"
"366","2.1927620068603906","2.1927620068603906","2.1927620068603906"
"367","2.118922155562673","2.118922155562673","2.118922155562673"
"368","2.097415813675887","2.097415813675887","2.097415813675887"
"369","2.370686251072967","2.370686251072967","2.370686251072967"
"370","7.140402065686524","7.140402065686524","7.140402065686524"
"371","2.189977601017607","2.189977601017607","2.189977601017607"
"372","2.3763781428412454","2.3763781428412454","2.3763781428412454"
"373","2.1797068431812185","2.1797068431812185","2.1797068431812185"
"374","2.644834130947564","2.644834130947564","2.644834130947564"
"375","2.302947670251638","2.302947670251638","2.302947670251638"
"376","2.4215657456806063","2.4215657456806063","2.4215657456806063"
"377","6.045273878993915","6.045273878993915","6.045273878993915"
"378","2.5970821607345793","2.5970821607345793","2.5970821607345793"
"379","7.261500010339658","7.261500010339658","7.261500010339658"
"380","11.25016691788187","11.25016691788187","11.25016691788187"
"381","2.1202392913071364","2.1202392913071364","2.1202392913071364"
"382","2.109201681699634","2.109201681699634","2.109201681699634"
"383","2.1436419682029815","2.1436419682029815","2.1436419682029815"
"384","12.759771188014609","12.759771188014609","12.759771188014609"
"385","15.312215499138654","15.312215499138654","15.312215499138654"
"386","2.104566962844828","2.104566962844828","2.104566962844828"
"387","2.1356654614770716","2.1356654614770716","2.1356654614770716"
"388","2.5163742027115514","2.5163742027115514","2.5163742027115514"
"389","12.625285961757612","12.625285961757612","12.625285961757612"
"390","2.6821145975514287","2.6821145975514287","2.6821145975514287"
"391","15.724516748028577","15.724516748028577","15.724516748028577"
"392","17.221536413052416","17.221536413052416","17.221536413052416"
"393","12.644853528109627","12.644853528109627","12.644853528109627"
"394","10.545867320133185","10.545867320133185","10.545867320133185"
"395","2.318598173803815","2.318598173803815","2.318598173803815"
"396","9.605854598508127","9.605854598508127","9.605854598508127"
"397","10.327944616672509","10.327944616672509","10.327944616672509"
"398","7.033251738938046","7.033251738938046","7.033251738938046"
"399","2.569064031854237","2.569064031854237","2.569064031854237"
"400","2.5297724979575076","2.5297724979575076","2.5297724979575076"
"401","2.6882416041569455","2.6882416041569455","2.6882416041569455"
"402","2.3484040239012063","2.3484040239012063","2.3484040239012063"
"403","2.407591863584774","2.407591863584774","2.407591863584774"
"404","10.866505916404185","10.866505916404185","10.866505916404185"
"405","7.402885310241053","7.402885310241053","7.402885310241053"
"406","2.4857685345809157","2.4857685345809157","2.4857685345809157"
"407","2.3341513988181006","2.3341513988181006","2.3341513988181006"
"408","2.328796345169828","2.328796345169828","2.328796345169828"
"409","2.4858974490590633","2.4858974490590633","2.4858974490590633"
"410","2.5282946539508115","2.5282946539508115","2.5282946539508115"
"411","2.4916468718079057","2.4916468718079057","2.4916468718079057"
"412","2.506265999074504","2.506265999074504","2.506265999074504"
"413","8.408781064023891","8.408781064023891","8.408781064023891"
"414","2.55438717207411","2.55438717207411","2.55438717207411"
"415","2.2357327892990217","2.2357327892990217","2.2357327892990217"
"416","9.331749161826398","9.331749161826398","9.331749161826398"
"417","2.911352702339266","2.911352702339266","2.911352702339266"
"418","2.2306352419666005","2.2306352419666005","2.2306352419666005"
"419","6.202453651911271","6.202453651911271","6.202453651911271"
"420","4.939575653501445","4.939575653501445","4.939575653501445"
"421","2.790763692779887","2.790763692779887","2.790763692779887"
"422","2.329454601213089","2.329454601213089","2.329454601213089"
"423","2.482554426507599","2.482554426507599","2.482554426507599"
"424","2.368156886166055","2.368156886166055","2.368156886166055"
"425","3.3890870280480185","3.3890870280480185","3.3890870280480185"
"426","2.5839939392500395","2.5839939392500395","2.5839939392500395"
"427","7.5024928907035155","7.5024928907035155","7.5024928907035155"
"428","2.3178108245762714","2.3178108245762714","2.3178108245762714"
"429","2.257321097310477","2.257321097310477","2.257321097310477"
"430","6.00759197293304","6.00759197293304","6.00759197293304"
"431","3.390330516025221","3.390330516025221","3.390330516025221"
"432","2.233232135387076","2.233232135387076","2.233232135387076"
"433","2.396187535526899","2.396187535526899","2.396187535526899"
"434","3.8282446371172925","3.8282446371172925","3.8282446371172925"
"435","3.1376564099468487","3.1376564099468487","3.1376564099468487"
"436","4.4114059793589515","4.4114059793589515","4.4114059793589515"
"437","3.8143100185697674","3.8143100185697674","3.8143100185697674"
"438","2.8230845661776987","2.8230845661776987","2.8230845661776987"
"439","2.55734892145498","2.55734892145498","2.55734892145498"
"440","3.3561500372063393","3.3561500372063393","3.3561500372063393"
"441","3.2513034489615205","3.2513034489615205","3.2513034489615205"
"442","3.0256657734767236","3.0256657734767236","3.0256657734767236"
"443","9.069503791954475","9.069503791954475","9.069503791954475"
"444","2.725582110971489","2.725582110971489","2.725582110971489"
"445","5.0149025444449435","5.0149025444449435","5.0149025444449435"
"446","2.6557472506166993","2.6557472506166993","2.6557472506166993"
"447","4.696870252493247","4.696870252493247","4.696870252493247"
"448","4.34509332153082","4.34509332153082","4.34509332153082"
"449","6.216178205783989","6.216178205783989","6.216178205783989"
"450","3.0059601652616355","3.0059601652616355","3.0059601652616355"
"451","3.1481211640748654","3.1481211640748654","3.1481211640748654"
"452","2.417183124426071","2.417183124426071","2.417183124426071"
"453","4.568705733857582","4.568705733857582","4.568705733857582"
"454","3.626048860548474","3.626048860548474","3.626048860548474"
"455","4.035045411692703","4.035045411692703","4.035045411692703"
"456","3.290123879043555","3.290123879043555","3.290123879043555"
"457","2.7791525055311457","2.7791525055311457","2.7791525055311457"
"458","3.1254363139977035","3.1254363139977035","3.1254363139977035"
"459","3.2672485663340005","3.2672485663340005","3.2672485663340005"
"460","6.546284363968666","6.546284363968666","6.546284363968666"
"461","6.632160497674083","6.632160497674083","6.632160497674083"
"462","6.546924485236387","6.546924485236387","6.546924485236387"
"463","6.817788703846388","6.817788703846388","6.817788703846388"
"464","5.5735299647983165","5.5735299647983165","5.5735299647983165"
"465","3.479143953830613","3.479143953830613","3.479143953830613"
"466","16.578260003044004","16.578260003044004","16.578260003044004"
"467","2.4450874915365404","2.4450874915365404","2.4450874915365404"
"468","7.301017271982487","7.301017271982487","7.301017271982487"
"469","2.884417524042977","2.884417524042977","2.884417524042977"
"470","4.293105499175759","4.293105499175759","4.293105499175759"
"471","18.092824476771682","18.092824476771682","18.092824476771682"
"472","4.790192394995198","4.790192394995198","4.790192394995198"
"473","2.3615326972046464","2.3615326972046464","2.3615326972046464"
"474","7.812884166333649","7.812884166333649","7.812884166333649"
"475","10.387155321389402","10.387155321389402","10.387155321389402"
"476","15.654450628045007","15.654450628045007","15.654450628045007"
"477","14.301950903988459","14.301950903988459","14.301950903988459"
"478","13.918836266087604","13.918836266087604","13.918836266087604"
"479","2.5725222609311325","2.5725222609311325","2.5725222609311325"
"480","12.461099687731853","12.461099687731853","12.461099687731853"
"481","2.8900662124746876","2.8900662124746876","2.8900662124746876"
"482","2.6038181125351842","2.6038181125351842","2.6038181125351842"
"483","10.047736628998942","10.047736628998942","10.047736628998942"
"484","4.619772749382843","4.619772749382843","4.619772749382843"
