"Step","vital-cosmos-120 - trial_state/additional_info.dipole_score","vital-cosmos-120 - trial_state/additional_info.dipole_score__MIN","vital-cosmos-120 - trial_state/additional_info.dipole_score__MAX"
"43","0.047418052669289334","0.047418052669289334","0.047418052669289334"
"44","0.13619127307342127","0.13619127307342127","0.13619127307342127"
"45","0.16516581041258493","0.16516581041258493","0.16516581041258493"
"46","0.26035643091829375","0.26035643091829375","0.26035643091829375"
"47","0.08016649687243244","0.08016649687243244","0.08016649687243244"
"48","0.16426621573294464","0.16426621573294464","0.16426621573294464"
"49","0.21472764598265037","0.21472764598265037","0.21472764598265037"
"50","0.47739554638499226","0.47739554638499226","0.47739554638499226"
"51","0.26233244210906603","0.26233244210906603","0.26233244210906603"
"52","0.02812090284979324","0.02812090284979324","0.02812090284979324"
"53","0.08116199978668476","0.08116199978668476","0.08116199978668476"
"54","0.011908189761731802","0.011908189761731802","0.011908189761731802"
"55","0.14305362851643388","0.14305362851643388","0.14305362851643388"
"56","0.11305474485891676","0.11305474485891676","0.11305474485891676"
"57","0.019447214709467864","0.019447214709467864","0.019447214709467864"
"58","0.055694492165918985","0.055694492165918985","0.055694492165918985"
"59","0.10353558422833176","0.10353558422833176","0.10353558422833176"
"60","0.027339922622915624","0.027339922622915624","0.027339922622915624"
"61","0.12176571533786407","0.12176571533786407","0.12176571533786407"
"62","0.0504221374472989","0.0504221374472989","0.0504221374472989"
"63","0.16471398398873982","0.16471398398873982","0.16471398398873982"
"64","0.13419402240983147","0.13419402240983147","0.13419402240983147"
"65","0.0008929818435543524","0.0008929818435543524","0.0008929818435543524"
"66","0.31231285901871925","0.31231285901871925","0.31231285901871925"
"67","0.29479485407991235","0.29479485407991235","0.29479485407991235"
"68","0.04895897245546055","0.04895897245546055","0.04895897245546055"
"69","0.03441288100529172","0.03441288100529172","0.03441288100529172"
"70","0.032621737523277905","0.032621737523277905","0.032621737523277905"
"71","0.04106821495184709","0.04106821495184709","0.04106821495184709"
"72","0.32006026904083795","0.32006026904083795","0.32006026904083795"
"73","0.01813754160516834","0.01813754160516834","0.01813754160516834"
"74","0.22997608925754454","0.22997608925754454","0.22997608925754454"
"75","0.06840505720158196","0.06840505720158196","0.06840505720158196"
"76","0.3518594492696129","0.3518594492696129","0.3518594492696129"
"77","0.15277557965819377","0.15277557965819377","0.15277557965819377"
"78","0.3677658537055861","0.3677658537055861","0.3677658537055861"
"79","0.10232045481494578","0.10232045481494578","0.10232045481494578"
"80","0.260500751742723","0.260500751742723","0.260500751742723"
"81","0.44649729340634414","0.44649729340634414","0.44649729340634414"
"82","0.34123022795824276","0.34123022795824276","0.34123022795824276"
"83","0.37602822798313107","0.37602822798313107","0.37602822798313107"
"84","0.40674341119111435","0.40674341119111435","0.40674341119111435"
"85","0.35621047494833546","0.35621047494833546","0.35621047494833546"
"86","0.25712493916442725","0.25712493916442725","0.25712493916442725"
"87","0.1429975414934952","0.1429975414934952","0.1429975414934952"
"88","0.2005247790908855","0.2005247790908855","0.2005247790908855"
"89","0.2263496076021202","0.2263496076021202","0.2263496076021202"
"90","0.1190699678323432","0.1190699678323432","0.1190699678323432"
"91","0.21857070034409898","0.21857070034409898","0.21857070034409898"
"92","0.3248725714903011","0.3248725714903011","0.3248725714903011"
"93","0.03846149233139734","0.03846149233139734","0.03846149233139734"
"94","0.19035333729651638","0.19035333729651638","0.19035333729651638"
"95","0.0737224425729367","0.0737224425729367","0.0737224425729367"
"96","0.36723577127293444","0.36723577127293444","0.36723577127293444"
"97","0.4835059206459836","0.4835059206459836","0.4835059206459836"
"98","0.1606007249956357","0.1606007249956357","0.1606007249956357"
"99","0.023927622912801094","0.023927622912801094","0.023927622912801094"
"100","0.36225545014146043","0.36225545014146043","0.36225545014146043"
"101","0.033074964985908895","0.033074964985908895","0.033074964985908895"
"102","0.008603861961864467","0.008603861961864467","0.008603861961864467"
"103","0.04218035287884614","0.04218035287884614","0.04218035287884614"
"104","0.26184238770632173","0.26184238770632173","0.26184238770632173"
"105","0.23182919999770668","0.23182919999770668","0.23182919999770668"
"106","0.11880230298319627","0.11880230298319627","0.11880230298319627"
"107","0.3846355493202946","0.3846355493202946","0.3846355493202946"
"108","0.1813673893376404","0.1813673893376404","0.1813673893376404"
"109","0.461694584606537","0.461694584606537","0.461694584606537"
"110","0.19101852833640365","0.19101852833640365","0.19101852833640365"
"111","0.16274176731366685","0.16274176731366685","0.16274176731366685"
"112","0.2544634149790661","0.2544634149790661","0.2544634149790661"
"113","0.1675049033756607","0.1675049033756607","0.1675049033756607"
"114","0.4314131508773187","0.4314131508773187","0.4314131508773187"
"115","0.1295710426038652","0.1295710426038652","0.1295710426038652"
"116","0.06766377570344062","0.06766377570344062","0.06766377570344062"
"117","0.2622709910848915","0.2622709910848915","0.2622709910848915"
"118","0.5225246555269223","0.5225246555269223","0.5225246555269223"
"119","0.16710950904486","0.16710950904486","0.16710950904486"
"120","0.17733448029056398","0.17733448029056398","0.17733448029056398"
"121","0.13140005207281757","0.13140005207281757","0.13140005207281757"
"122","0.2786226282644124","0.2786226282644124","0.2786226282644124"
"123","0.12556523772071843","0.12556523772071843","0.12556523772071843"
"124","0.1695063396766936","0.1695063396766936","0.1695063396766936"
"125","0.006032349209016297","0.006032349209016297","0.006032349209016297"
"126","0.18437956261697142","0.18437956261697142","0.18437956261697142"
"127","0.34240945346254054","0.34240945346254054","0.34240945346254054"
"128","0.3019362861174024","0.3019362861174024","0.3019362861174024"
"129","0.07129051385257568","0.07129051385257568","0.07129051385257568"
"130","0.35706816485007664","0.35706816485007664","0.35706816485007664"
"131","0.3424184710218994","0.3424184710218994","0.3424184710218994"
"132","0.28288471614607147","0.28288471614607147","0.28288471614607147"
"133","0.1417219190423471","0.1417219190423471","0.1417219190423471"
"134","0.20351604357607322","0.20351604357607322","0.20351604357607322"
"135","0.4637896269323396","0.4637896269323396","0.4637896269323396"
"136","0.12379875046556976","0.12379875046556976","0.12379875046556976"
"137","0.31339090736299435","0.31339090736299435","0.31339090736299435"
"138","0.4188135814272258","0.4188135814272258","0.4188135814272258"
"139","0.4992451397495047","0.4992451397495047","0.4992451397495047"
"140","0.21312863791318615","0.21312863791318615","0.21312863791318615"
"141","0.3274595352223566","0.3274595352223566","0.3274595352223566"
"142","0.15145751347425607","0.15145751347425607","0.15145751347425607"
"143","0.16948569001625402","0.16948569001625402","0.16948569001625402"
"144","0.056944947326375894","0.056944947326375894","0.056944947326375894"
"145","0.0032875583145993703","0.0032875583145993703","0.0032875583145993703"
"146","0.22153680107349438","0.22153680107349438","0.22153680107349438"
"147","0.06163421577971939","0.06163421577971939","0.06163421577971939"
"148","0.02587674639170079","0.02587674639170079","0.02587674639170079"
"149","0.0878911483971716","0.0878911483971716","0.0878911483971716"
"150","0.40846978121759303","0.40846978121759303","0.40846978121759303"
"151","0.23707268371167256","0.23707268371167256","0.23707268371167256"
"152","0.0256058714859263","0.0256058714859263","0.0256058714859263"
"153","0.028868737786051868","0.028868737786051868","0.028868737786051868"
"154","0.1009012897074737","0.1009012897074737","0.1009012897074737"
"155","0.017408054677917395","0.017408054677917395","0.017408054677917395"
"156","0.031274987391226916","0.031274987391226916","0.031274987391226916"
"157","0.019959165075057794","0.019959165075057794","0.019959165075057794"
"158","0.1303133814068625","0.1303133814068625","0.1303133814068625"
"159","0.015148569607275952","0.015148569607275952","0.015148569607275952"
"160","0.012479679966204305","0.012479679966204305","0.012479679966204305"
"161","0.10705015366840809","0.10705015366840809","0.10705015366840809"
"162","0.26438556447609096","0.26438556447609096","0.26438556447609096"
"164","0.10300274919167152","0.10300274919167152","0.10300274919167152"
"165","0.24657489790399856","0.24657489790399856","0.24657489790399856"
"166","0.030355414442761464","0.030355414442761464","0.030355414442761464"
"167","0.0942370210254393","0.0942370210254393","0.0942370210254393"
"168","0.07147236665038703","0.07147236665038703","0.07147236665038703"
"169","0.07035322500992114","0.07035322500992114","0.07035322500992114"
"170","0.09341249321484779","0.09341249321484779","0.09341249321484779"
"171","0.0070360017767368555","0.0070360017767368555","0.0070360017767368555"
"172","0.07714570005613375","0.07714570005613375","0.07714570005613375"
"173","0.08934126594571162","0.08934126594571162","0.08934126594571162"
"174","0.008599884080076503","0.008599884080076503","0.008599884080076503"
"175","0.027652744012733876","0.027652744012733876","0.027652744012733876"
"176","0.0023303131600318494","0.0023303131600318494","0.0023303131600318494"
"177","0.3287628558169926","0.3287628558169926","0.3287628558169926"
"178","0.22896017870364171","0.22896017870364171","0.22896017870364171"
"179","0.003633522844542769","0.003633522844542769","0.003633522844542769"
"180","0.299951008198848","0.299951008198848","0.299951008198848"
"181","0.19733908530048638","0.19733908530048638","0.19733908530048638"
"182","0.301074089899805","0.301074089899805","0.301074089899805"
"183","0.3036871909935306","0.3036871909935306","0.3036871909935306"
"184","0.2868767435587296","0.2868767435587296","0.2868767435587296"
"185","0.23707443656751415","0.23707443656751415","0.23707443656751415"
"186","0.08233048508166263","0.08233048508166263","0.08233048508166263"
"187","0.08395330354168296","0.08395330354168296","0.08395330354168296"
"188","0.03612190478233002","0.03612190478233002","0.03612190478233002"
"189","0.29976301486360213","0.29976301486360213","0.29976301486360213"
"190","0.07128415885274753","0.07128415885274753","0.07128415885274753"
"191","0.4371346378403841","0.4371346378403841","0.4371346378403841"
"192","0.018244677063507186","0.018244677063507186","0.018244677063507186"
"193","0.010510308624074205","0.010510308624074205","0.010510308624074205"
"194","0.06342846370762606","0.06342846370762606","0.06342846370762606"
"195","0.18950166001366808","0.18950166001366808","0.18950166001366808"
"196","0.08607392680545944","0.08607392680545944","0.08607392680545944"
"197","0.05895008734960405","0.05895008734960405","0.05895008734960405"
"198","0.10889219058928246","0.10889219058928246","0.10889219058928246"
"199","0.024843043187666725","0.024843043187666725","0.024843043187666725"
"200","0.03288761548874641","0.03288761548874641","0.03288761548874641"
"201","0.01780572399088276","0.01780572399088276","0.01780572399088276"
"202","0.04038530736402679","0.04038530736402679","0.04038530736402679"
"203","0.10063026765232486","0.10063026765232486","0.10063026765232486"
"204","0.05237106396060309","0.05237106396060309","0.05237106396060309"
"205","0.08514040294664826","0.08514040294664826","0.08514040294664826"
"206","0.27672974820413665","0.27672974820413665","0.27672974820413665"
"207","0.15361943780910514","0.15361943780910514","0.15361943780910514"
"208","0.06645606550163163","0.06645606550163163","0.06645606550163163"
"209","0.06263079588454412","0.06263079588454412","0.06263079588454412"
"210","0.039569442193370996","0.039569442193370996","0.039569442193370996"
"211","0.11013151312994784","0.11013151312994784","0.11013151312994784"
"212","0.25459259586043315","0.25459259586043315","0.25459259586043315"
"213","0.24344700084343085","0.24344700084343085","0.24344700084343085"
"214","0.1573391200141082","0.1573391200141082","0.1573391200141082"
"215","0.07510957300629295","0.07510957300629295","0.07510957300629295"
"216","0.0010341654273189338","0.0010341654273189338","0.0010341654273189338"
"217","0.22257069522002426","0.22257069522002426","0.22257069522002426"
"218","0.29734002675668036","0.29734002675668036","0.29734002675668036"
"219","0.0734043498882726","0.0734043498882726","0.0734043498882726"
"220","0.18356154161519966","0.18356154161519966","0.18356154161519966"
"221","0.004062857570539258","0.004062857570539258","0.004062857570539258"
"222","0.04769674673023272","0.04769674673023272","0.04769674673023272"
"223","0.001689267606524214","0.001689267606524214","0.001689267606524214"
"224","0.05044285358349565","0.05044285358349565","0.05044285358349565"
"225","0.07436612697302103","0.07436612697302103","0.07436612697302103"
"226","0.16590738636550695","0.16590738636550695","0.16590738636550695"
"227","0.14876372399203475","0.14876372399203475","0.14876372399203475"
"228","0.10429518541788085","0.10429518541788085","0.10429518541788085"
"229","0.05330555897632605","0.05330555897632605","0.05330555897632605"
"230","0.15253638156265936","0.15253638156265936","0.15253638156265936"
"231","0.09037285434817899","0.09037285434817899","0.09037285434817899"
"232","0.012231262504428797","0.012231262504428797","0.012231262504428797"
"233","0.3141597922643916","0.3141597922643916","0.3141597922643916"
"234","0.09400943731008837","0.09400943731008837","0.09400943731008837"
"235","0.10342217300518897","0.10342217300518897","0.10342217300518897"
"236","0.09607010490946155","0.09607010490946155","0.09607010490946155"
"237","0.21345753473053675","0.21345753473053675","0.21345753473053675"
"238","0.0021857352894532056","0.0021857352894532056","0.0021857352894532056"
"239","0.04935616479362215","0.04935616479362215","0.04935616479362215"
"240","0.036938717951829014","0.036938717951829014","0.036938717951829014"
"241","0.20008694936821542","0.20008694936821542","0.20008694936821542"
"242","0.06833384539901133","0.06833384539901133","0.06833384539901133"
"243","0.07701898678408003","0.07701898678408003","0.07701898678408003"
"244","0.061995056901671286","0.061995056901671286","0.061995056901671286"
"245","0.023490712172365646","0.023490712172365646","0.023490712172365646"
"246","0.055969373808790523","0.055969373808790523","0.055969373808790523"
"247","0.08026943948290599","0.08026943948290599","0.08026943948290599"
"248","0.18195113901245558","0.18195113901245558","0.18195113901245558"
"249","0.08712282781801062","0.08712282781801062","0.08712282781801062"
"250","0.07401147589304657","0.07401147589304657","0.07401147589304657"
"251","0.22840988870441142","0.22840988870441142","0.22840988870441142"
"252","0.06381785189422212","0.06381785189422212","0.06381785189422212"
"253","0.0013394991859660976","0.0013394991859660976","0.0013394991859660976"
"254","0.07084738738243668","0.07084738738243668","0.07084738738243668"
"255","0.283088606127601","0.283088606127601","0.283088606127601"
"256","0.08041723471264839","0.08041723471264839","0.08041723471264839"
"257","0.08583316584139322","0.08583316584139322","0.08583316584139322"
"258","0.07149605238509471","0.07149605238509471","0.07149605238509471"
"259","0.11687124027537027","0.11687124027537027","0.11687124027537027"
"260","0.0643906740589506","0.0643906740589506","0.0643906740589506"
"261","0.14069683750568507","0.14069683750568507","0.14069683750568507"
"262","0.21904822851139194","0.21904822851139194","0.21904822851139194"
"263","0.08949888964082009","0.08949888964082009","0.08949888964082009"
"264","0.10590916986908855","0.10590916986908855","0.10590916986908855"
"265","0.034802042829154445","0.034802042829154445","0.034802042829154445"
"266","0.09461812600910291","0.09461812600910291","0.09461812600910291"
"267","0.06694867249803804","0.06694867249803804","0.06694867249803804"
"268","0.05909993285285281","0.05909993285285281","0.05909993285285281"
"269","0.06346799578765416","0.06346799578765416","0.06346799578765416"
"270","0.09310901751189848","0.09310901751189848","0.09310901751189848"
"271","0.0740002688227937","0.0740002688227937","0.0740002688227937"
"272","0.098672385348482","0.098672385348482","0.098672385348482"
"273","0.10160793436827864","0.10160793436827864","0.10160793436827864"
"274","0.4505013006119346","0.4505013006119346","0.4505013006119346"
"275","0.07923294026704553","0.07923294026704553","0.07923294026704553"
"276","0.05826820191521742","0.05826820191521742","0.05826820191521742"
"277","0.05914191195576979","0.05914191195576979","0.05914191195576979"
"278","0.04211410852866071","0.04211410852866071","0.04211410852866071"
"279","0.056185829288613376","0.056185829288613376","0.056185829288613376"
"280","0.44630606104891957","0.44630606104891957","0.44630606104891957"
"281","0.0026152057277228913","0.0026152057277228913","0.0026152057277228913"
"282","0.18093012576999268","0.18093012576999268","0.18093012576999268"
"283","0.10638059867756955","0.10638059867756955","0.10638059867756955"
"284","0.1177621962804224","0.1177621962804224","0.1177621962804224"
"285","0.17902430460087604","0.17902430460087604","0.17902430460087604"
"286","0.511943466342581","0.511943466342581","0.511943466342581"
"287","0.29917291011428504","0.29917291011428504","0.29917291011428504"
"288","0.38845579930255575","0.38845579930255575","0.38845579930255575"
"290","0.060061549662432934","0.060061549662432934","0.060061549662432934"
"291","0.02494767265241382","0.02494767265241382","0.02494767265241382"
"292","0.023758645429478087","0.023758645429478087","0.023758645429478087"
"293","0.022057091032204656","0.022057091032204656","0.022057091032204656"
"294","0.02580095689929962","0.02580095689929962","0.02580095689929962"
"295","0.03905241972583062","0.03905241972583062","0.03905241972583062"
"297","0.0036590144151940063","0.0036590144151940063","0.0036590144151940063"
"298","0.05327425739356073","0.05327425739356073","0.05327425739356073"
"299","0.0849811388519377","0.0849811388519377","0.0849811388519377"
"300","0.32610843340287643","0.32610843340287643","0.32610843340287643"
"303","0.32678111010998667","0.32678111010998667","0.32678111010998667"
"304","0.40171966766496947","0.40171966766496947","0.40171966766496947"
"305","0.4026007121954472","0.4026007121954472","0.4026007121954472"
"306","0.20576789907971238","0.20576789907971238","0.20576789907971238"
"307","0.14571243479204715","0.14571243479204715","0.14571243479204715"
"308","0.23403978449111906","0.23403978449111906","0.23403978449111906"
"309","0.21128314074118265","0.21128314074118265","0.21128314074118265"
"310","0.05094432019536199","0.05094432019536199","0.05094432019536199"
"311","0.18495241275344654","0.18495241275344654","0.18495241275344654"
"312","0.22363624751624545","0.22363624751624545","0.22363624751624545"
"313","0.04842922669991201","0.04842922669991201","0.04842922669991201"
"314","0.059354043901437226","0.059354043901437226","0.059354043901437226"
"315","0.06300368308141863","0.06300368308141863","0.06300368308141863"
"316","0.044204903288181496","0.044204903288181496","0.044204903288181496"
"317","0.04796918625894686","0.04796918625894686","0.04796918625894686"
"318","0.041789940544266546","0.041789940544266546","0.041789940544266546"
"319","0.058084329952798996","0.058084329952798996","0.058084329952798996"
"320","0.06328907810567697","0.06328907810567697","0.06328907810567697"
"321","0.05076052688261801","0.05076052688261801","0.05076052688261801"
"322","0.07524484768069284","0.07524484768069284","0.07524484768069284"
"323","0.04938020711554281","0.04938020711554281","0.04938020711554281"
"324","0.06228626154277073","0.06228626154277073","0.06228626154277073"
"325","0.061288695473915245","0.061288695473915245","0.061288695473915245"
"326","0.043197107566166904","0.043197107566166904","0.043197107566166904"
"327","0.04365427620225809","0.04365427620225809","0.04365427620225809"
"328","0.05052495510021765","0.05052495510021765","0.05052495510021765"
"329","0.04302349407419692","0.04302349407419692","0.04302349407419692"
"330","0.0631094836494479","0.0631094836494479","0.0631094836494479"
"331","0.07743224923899572","0.07743224923899572","0.07743224923899572"
"332","0.0724196047886479","0.0724196047886479","0.0724196047886479"
"333","0.07810582995427828","0.07810582995427828","0.07810582995427828"
"334","0.04986750402144213","0.04986750402144213","0.04986750402144213"
"335","0.1654185562901394","0.1654185562901394","0.1654185562901394"
"336","0.05230369641846411","0.05230369641846411","0.05230369641846411"
"337","0.06539947005204094","0.06539947005204094","0.06539947005204094"
"338","0.062293354987681515","0.062293354987681515","0.062293354987681515"
"339","0.05510825802353986","0.05510825802353986","0.05510825802353986"
"340","0.057882305891797325","0.057882305891797325","0.057882305891797325"
"341","0.05563057406972338","0.05563057406972338","0.05563057406972338"
"342","0.08127089095237239","0.08127089095237239","0.08127089095237239"
"343","0.062471821910013825","0.062471821910013825","0.062471821910013825"
"344","0.04594730945243242","0.04594730945243242","0.04594730945243242"
"345","0.06517882096787753","0.06517882096787753","0.06517882096787753"
"346","0.04598681201143584","0.04598681201143584","0.04598681201143584"
"347","0.06596658057324783","0.06596658057324783","0.06596658057324783"
"348","0.040778110694933145","0.040778110694933145","0.040778110694933145"
"349","0.045430310730130596","0.045430310730130596","0.045430310730130596"
"350","0.26522673196493535","0.26522673196493535","0.26522673196493535"
"351","0.05131684710646939","0.05131684710646939","0.05131684710646939"
"352","0.04910419537937105","0.04910419537937105","0.04910419537937105"
"353","0.06572044477458339","0.06572044477458339","0.06572044477458339"
"354","0.06021910070189973","0.06021910070189973","0.06021910070189973"
"355","0.07610962676628774","0.07610962676628774","0.07610962676628774"
"356","0.039163570674651704","0.039163570674651704","0.039163570674651704"
"357","0.041702490640098455","0.041702490640098455","0.041702490640098455"
"358","0.0675497269880132","0.0675497269880132","0.0675497269880132"
"359","0.045592526842281544","0.045592526842281544","0.045592526842281544"
"360","0.059133080738908106","0.059133080738908106","0.059133080738908106"
"361","0.04163432756969737","0.04163432756969737","0.04163432756969737"
"362","0.037397151558204444","0.037397151558204444","0.037397151558204444"
"363","0.04050474155846462","0.04050474155846462","0.04050474155846462"
"364","0.00896167209796217","0.00896167209796217","0.00896167209796217"
"365","0.04830894605286107","0.04830894605286107","0.04830894605286107"
"366","0.05448558080583238","0.05448558080583238","0.05448558080583238"
"367","0.06371776369021342","0.06371776369021342","0.06371776369021342"
"368","0.06677444325303783","0.06677444325303783","0.06677444325303783"
"369","0.040860587530137604","0.040860587530137604","0.040860587530137604"
"370","0.10172473907842516","0.10172473907842516","0.10172473907842516"
"371","0.06519125507987927","0.06519125507987927","0.06519125507987927"
"372","0.044944653732342355","0.044944653732342355","0.044944653732342355"
"373","0.062238975836146015","0.062238975836146015","0.062238975836146015"
"374","0.04615341143949564","0.04615341143949564","0.04615341143949564"
"375","0.04916484251428854","0.04916484251428854","0.04916484251428854"
"376","0.0364480380638168","0.0364480380638168","0.0364480380638168"
"377","0.06830778387339387","0.06830778387339387","0.06830778387339387"
"378","0.03668426853181439","0.03668426853181439","0.03668426853181439"
"379","0.19454773860802255","0.19454773860802255","0.19454773860802255"
"380","0.01835026461541822","0.01835026461541822","0.01835026461541822"
"381","0.06402634060282708","0.06402634060282708","0.06402634060282708"
"382","0.0647146264719306","0.0647146264719306","0.0647146264719306"
"383","0.0625711086905919","0.0625711086905919","0.0625711086905919"
"384","0.29856502940189167","0.29856502940189167","0.29856502940189167"
"385","0.14547950154910472","0.14547950154910472","0.14547950154910472"
"386","0.06469125530763803","0.06469125530763803","0.06469125530763803"
"387","0.06602959444736584","0.06602959444736584","0.06602959444736584"
"388","0.042813676041530024","0.042813676041530024","0.042813676041530024"
"389","0.27028467751609364","0.27028467751609364","0.27028467751609364"
"390","0.04160212681317832","0.04160212681317832","0.04160212681317832"
"391","0.126234091920998","0.126234091920998","0.126234091920998"
"392","0.27450228794045395","0.27450228794045395","0.27450228794045395"
"393","0.023002344675670805","0.023002344675670805","0.023002344675670805"
"394","0.16517803824322286","0.16517803824322286","0.16517803824322286"
"395","0.04285045357609485","0.04285045357609485","0.04285045357609485"
"396","0.06740744645357766","0.06740744645357766","0.06740744645357766"
"397","0.26425254822051036","0.26425254822051036","0.26425254822051036"
"398","0.15723641032165453","0.15723641032165453","0.15723641032165453"
"399","0.09248619739752362","0.09248619739752362","0.09248619739752362"
"400","0.04287864063091995","0.04287864063091995","0.04287864063091995"
"401","0.09426927869912727","0.09426927869912727","0.09426927869912727"
"402","0.07934454333208985","0.07934454333208985","0.07934454333208985"
"403","0.08486944786151296","0.08486944786151296","0.08486944786151296"
"404","0.10809852701163358","0.10809852701163358","0.10809852701163358"
"405","0.026966087165007424","0.026966087165007424","0.026966087165007424"
"406","0.09050233242906625","0.09050233242906625","0.09050233242906625"
"407","0.07845666201562479","0.07845666201562479","0.07845666201562479"
"408","0.08866402609249346","0.08866402609249346","0.08866402609249346"
"409","0.08688100912311003","0.08688100912311003","0.08688100912311003"
"410","0.08815190626742586","0.08815190626742586","0.08815190626742586"
"411","0.09306136231940015","0.09306136231940015","0.09306136231940015"
"412","0.09064113105619315","0.09064113105619315","0.09064113105619315"
"413","0.15875643476006696","0.15875643476006696","0.15875643476006696"
"414","0.08597386883060515","0.08597386883060515","0.08597386883060515"
"415","0.07774857184699391","0.07774857184699391","0.07774857184699391"
"416","0.08977298979319148","0.08977298979319148","0.08977298979319148"
"417","0.09598958515071143","0.09598958515071143","0.09598958515071143"
"418","0.08747459225050397","0.08747459225050397","0.08747459225050397"
"419","0.21114949298421226","0.21114949298421226","0.21114949298421226"
"420","0.1826364572430238","0.1826364572430238","0.1826364572430238"
"421","0.09416633310317207","0.09416633310317207","0.09416633310317207"
"422","0.07814732614290548","0.07814732614290548","0.07814732614290548"
"423","0.0791779340568276","0.0791779340568276","0.0791779340568276"
"424","0.08923574698238312","0.08923574698238312","0.08923574698238312"
"425","0.08917457246811766","0.08917457246811766","0.08917457246811766"
"426","0.09726367234382183","0.09726367234382183","0.09726367234382183"
"427","0.20880714129382694","0.20880714129382694","0.20880714129382694"
"428","0.0834455794753245","0.0834455794753245","0.0834455794753245"
"429","0.07896105732426234","0.07896105732426234","0.07896105732426234"
"430","0.20643143257674024","0.20643143257674024","0.20643143257674024"
"431","0.13515974686194815","0.13515974686194815","0.13515974686194815"
"432","0.07462279160471696","0.07462279160471696","0.07462279160471696"
"433","0.09027996437237151","0.09027996437237151","0.09027996437237151"
"434","0.14642846792714886","0.14642846792714886","0.14642846792714886"
"435","0.12773791309008065","0.12773791309008065","0.12773791309008065"
"436","0.16196565242173927","0.16196565242173927","0.16196565242173927"
"437","0.1012614031403209","0.1012614031403209","0.1012614031403209"
"438","0.10439388840406305","0.10439388840406305","0.10439388840406305"
"439","0.07844541539872973","0.07844541539872973","0.07844541539872973"
"440","0.129504791842034","0.129504791842034","0.129504791842034"
"441","0.12853260538170286","0.12853260538170286","0.12853260538170286"
"442","0.12025791666798391","0.12025791666798391","0.12025791666798391"
"443","0.12786587998970322","0.12786587998970322","0.12786587998970322"
"444","0.0940372117807059","0.0940372117807059","0.0940372117807059"
"445","0.17670986612836964","0.17670986612836964","0.17670986612836964"
"446","0.09854429628455319","0.09854429628455319","0.09854429628455319"
"447","0.15400073130358316","0.15400073130358316","0.15400073130358316"
"448","0.14497025734361568","0.14497025734361568","0.14497025734361568"
"449","0.21262641937691912","0.21262641937691912","0.21262641937691912"
"450","0.11167513947655938","0.11167513947655938","0.11167513947655938"
