"Step","vital-cosmos-120 - trial_state/additional_info.rdf_score","vital-cosmos-120 - trial_state/additional_info.rdf_score__MIN","vital-cosmos-120 - trial_state/additional_info.rdf_score__MAX"
"143","8.481296336700009","8.481296336700009","8.481296336700009"
"144","2.7492586150371525","2.7492586150371525","2.7492586150371525"
"145","3.627851857768037","3.627851857768037","3.627851857768037"
"146","8.03965713511478","8.03965713511478","8.03965713511478"
"147","2.815235423972212","2.815235423972212","2.815235423972212"
"148","3.01495412596842","3.01495412596842","3.01495412596842"
"149","8.47878010525264","8.47878010525264","8.47878010525264"
"150","15.257936539130151","15.257936539130151","15.257936539130151"
"151","5.696910394174197","5.696910394174197","5.696910394174197"
"152","2.8693784968396905","2.8693784968396905","2.8693784968396905"
"153","2.3580343314281924","2.3580343314281924","2.3580343314281924"
"154","4.450406409198154","4.450406409198154","4.450406409198154"
"155","3.078168016843135","3.078168016843135","3.078168016843135"
"156","3.8833785706084596","3.8833785706084596","3.8833785706084596"
"157","2.7186878717813485","2.7186878717813485","2.7186878717813485"
"158","2.661277825402301","2.661277825402301","2.661277825402301"
"159","2.84736798652668","2.84736798652668","2.84736798652668"
"160","4.3656764134477495","4.3656764134477495","4.3656764134477495"
"161","2.722023159496076","2.722023159496076","2.722023159496076"
"162","14.561686220844653","14.561686220844653","14.561686220844653"
"164","9.317979172655411","9.317979172655411","9.317979172655411"
"165","7.217862749244128","7.217862749244128","7.217862749244128"
"166","3.29673509242872","3.29673509242872","3.29673509242872"
"167","3.9685119006989256","3.9685119006989256","3.9685119006989256"
"168","3.029067903056483","3.029067903056483","3.029067903056483"
"169","3.276162542810415","3.276162542810415","3.276162542810415"
"170","3.835340889457285","3.835340889457285","3.835340889457285"
"171","3.492887079468931","3.492887079468931","3.492887079468931"
"172","4.479287097559834","4.479287097559834","4.479287097559834"
"173","3.2682958570184555","3.2682958570184555","3.2682958570184555"
"174","3.4317060212665367","3.4317060212665367","3.4317060212665367"
"175","4.495542116005367","4.495542116005367","4.495542116005367"
"176","3.1089101768282084","3.1089101768282084","3.1089101768282084"
"177","6.491827568296388","6.491827568296388","6.491827568296388"
"178","9.556828501619144","9.556828501619144","9.556828501619144"
"179","2.8534570836283835","2.8534570836283835","2.8534570836283835"
"180","6.396235126485815","6.396235126485815","6.396235126485815"
"181","4.296387203465372","4.296387203465372","4.296387203465372"
"182","5.852322062437098","5.852322062437098","5.852322062437098"
"183","6.313557567194506","6.313557567194506","6.313557567194506"
"184","5.309568038013733","5.309568038013733","5.309568038013733"
"185","5.107938016270656","5.107938016270656","5.107938016270656"
"186","3.0566958186177113","3.0566958186177113","3.0566958186177113"
"187","3.8884092019401715","3.8884092019401715","3.8884092019401715"
"188","4.080696842564024","4.080696842564024","4.080696842564024"
"189","9.18233231876733","9.18233231876733","9.18233231876733"
"190","3.4227527038138477","3.4227527038138477","3.4227527038138477"
"191","15.892538645698929","15.892538645698929","15.892538645698929"
"192","2.7398306810208184","2.7398306810208184","2.7398306810208184"
"193","2.764011720835858","2.764011720835858","2.764011720835858"
"194","2.324999503447904","2.324999503447904","2.324999503447904"
"195","9.030438347656995","9.030438347656995","9.030438347656995"
"196","5.323269881648873","5.323269881648873","5.323269881648873"
"197","2.7681057564955864","2.7681057564955864","2.7681057564955864"
"198","11.091568980262036","11.091568980262036","11.091568980262036"
"199","4.627502700616608","4.627502700616608","4.627502700616608"
"200","11.475784845424865","11.475784845424865","11.475784845424865"
"201","4.008370445122057","4.008370445122057","4.008370445122057"
"202","3.3245827095241594","3.3245827095241594","3.3245827095241594"
"203","3.791094229742648","3.791094229742648","3.791094229742648"
"204","3.6687750944277027","3.6687750944277027","3.6687750944277027"
"205","4.912645042631515","4.912645042631515","4.912645042631515"
"206","8.712569942857733","8.712569942857733","8.712569942857733"
"207","8.251382125620108","8.251382125620108","8.251382125620108"
"208","4.2965599771520715","4.2965599771520715","4.2965599771520715"
"209","3.4818085595585235","3.4818085595585235","3.4818085595585235"
"210","3.3451370509109193","3.3451370509109193","3.3451370509109193"
"211","4.908249250564402","4.908249250564402","4.908249250564402"
"212","8.080812636878544","8.080812636878544","8.080812636878544"
"213","7.6720603646139285","7.6720603646139285","7.6720603646139285"
"214","10.907557273245004","10.907557273245004","10.907557273245004"
"215","2.9478545080483536","2.9478545080483536","2.9478545080483536"
"216","3.2421007314918517","3.2421007314918517","3.2421007314918517"
"217","7.440024967198698","7.440024967198698","7.440024967198698"
"218","7.814994333001976","7.814994333001976","7.814994333001976"
"219","4.75376907424393","4.75376907424393","4.75376907424393"
"220","7.016524753553998","7.016524753553998","7.016524753553998"
"221","2.750666203068995","2.750666203068995","2.750666203068995"
"222","3.170297623277032","3.170297623277032","3.170297623277032"
"223","3.27378340993307","3.27378340993307","3.27378340993307"
"224","4.416473566894746","4.416473566894746","4.416473566894746"
"225","4.329342629115187","4.329342629115187","4.329342629115187"
"226","5.582317877151748","5.582317877151748","5.582317877151748"
"227","4.880998170755957","4.880998170755957","4.880998170755957"
"228","5.347176084929503","5.347176084929503","5.347176084929503"
"229","5.63135318991022","5.63135318991022","5.63135318991022"
"230","7.59437983396755","7.59437983396755","7.59437983396755"
"231","7.415500472221885","7.415500472221885","7.415500472221885"
"232","4.732507773199426","4.732507773199426","4.732507773199426"
"233","8.728134185290347","8.728134185290347","8.728134185290347"
"234","3.7396407083586256","3.7396407083586256","3.7396407083586256"
"235","4.881087910037167","4.881087910037167","4.881087910037167"
"236","3.421754668193937","3.421754668193937","3.421754668193937"
"237","7.85300183184163","7.85300183184163","7.85300183184163"
"238","4.145382847958678","4.145382847958678","4.145382847958678"
"239","5.577284936369667","5.577284936369667","5.577284936369667"
"240","5.255997629442769","5.255997629442769","5.255997629442769"
"241","3.857486900097005","3.857486900097005","3.857486900097005"
"242","2.1337426425991493","2.1337426425991493","2.1337426425991493"
"243","2.134648684415307","2.134648684415307","2.134648684415307"
"244","2.252744101328866","2.252744101328866","2.252744101328866"
"245","2.5233455140430134","2.5233455140430134","2.5233455140430134"
"246","2.1645240426922956","2.1645240426922956","2.1645240426922956"
"247","2.11326728433012","2.11326728433012","2.11326728433012"
"248","11.365771632786927","11.365771632786927","11.365771632786927"
"249","2.1652809542341154","2.1652809542341154","2.1652809542341154"
"250","2.1100787184581526","2.1100787184581526","2.1100787184581526"
"251","5.493522122740201","5.493522122740201","5.493522122740201"
"252","2.02871005522253","2.02871005522253","2.02871005522253"
"253","8.3039622910221","8.3039622910221","8.3039622910221"
"254","12.038252624321522","12.038252624321522","12.038252624321522"
"255","13.263111790520428","13.263111790520428","13.263111790520428"
"256","2.2013132325389315","2.2013132325389315","2.2013132325389315"
"257","2.132319280592848","2.132319280592848","2.132319280592848"
"258","2.2072995897390095","2.2072995897390095","2.2072995897390095"
"259","3.3933565968024935","3.3933565968024935","3.3933565968024935"
"260","2.012437321392644","2.012437321392644","2.012437321392644"
"261","8.78847631318006","8.78847631318006","8.78847631318006"
"262","7.4483152230785725","7.4483152230785725","7.4483152230785725"
"263","2.344636940949494","2.344636940949494","2.344636940949494"
"264","2.406014934809217","2.406014934809217","2.406014934809217"
"265","2.331011536677586","2.331011536677586","2.331011536677586"
"266","2.476440441622612","2.476440441622612","2.476440441622612"
"267","2.2477256395329923","2.2477256395329923","2.2477256395329923"
"268","2.2149986601241998","2.2149986601241998","2.2149986601241998"
"269","2.2423453835335003","2.2423453835335003","2.2423453835335003"
"270","2.4871831220360514","2.4871831220360514","2.4871831220360514"
"271","2.3189658842839838","2.3189658842839838","2.3189658842839838"
"272","2.7094936514219774","2.7094936514219774","2.7094936514219774"
"273","2.6552419947102748","2.6552419947102748","2.6552419947102748"
"274","14.53344866332733","14.53344866332733","14.53344866332733"
"275","6.655912525241224","6.655912525241224","6.655912525241224"
"276","6.910369861498153","6.910369861498153","6.910369861498153"
"277","6.197785769030744","6.197785769030744","6.197785769030744"
"278","5.148649370309752","5.148649370309752","5.148649370309752"
"279","5.528472446809878","5.528472446809878","5.528472446809878"
"280","8.786376291480522","8.786376291480522","8.786376291480522"
"281","3.6593044982182064","3.6593044982182064","3.6593044982182064"
"282","5.35514364770554","5.35514364770554","5.35514364770554"
"283","2.564466897981138","2.564466897981138","2.564466897981138"
"284","3.3188766452337455","3.3188766452337455","3.3188766452337455"
"285","11.279064225147803","11.279064225147803","11.279064225147803"
"286","9.044822627467772","9.044822627467772","9.044822627467772"
"287","9.284490007609788","9.284490007609788","9.284490007609788"
"288","12.927887074329353","12.927887074329353","12.927887074329353"
"290","5.792585041869476","5.792585041869476","5.792585041869476"
"291","4.468341430753138","4.468341430753138","4.468341430753138"
"292","2.4902748143544318","2.4902748143544318","2.4902748143544318"
"293","3.9847089186226645","3.9847089186226645","3.9847089186226645"
"294","4.126018843856145","4.126018843856145","4.126018843856145"
"295","2.334408603207245","2.334408603207245","2.334408603207245"
"297","3.049957388630864","3.049957388630864","3.049957388630864"
"298","5.179467694128422","5.179467694128422","5.179467694128422"
"299","6.6828824045396","6.6828824045396","6.6828824045396"
"300","15.563348901645654","15.563348901645654","15.563348901645654"
"303","14.518043082734188","14.518043082734188","14.518043082734188"
"304","14.234769165360147","14.234769165360147","14.234769165360147"
"305","15.83608535183503","15.83608535183503","15.83608535183503"
"306","13.267731345683332","13.267731345683332","13.267731345683332"
"307","11.854505456721252","11.854505456721252","11.854505456721252"
"308","9.422370442778982","9.422370442778982","9.422370442778982"
"309","7.782442154601728","7.782442154601728","7.782442154601728"
"310","2.3304324702189936","2.3304324702189936","2.3304324702189936"
"311","7.050775344837403","7.050775344837403","7.050775344837403"
"312","9.243837896924415","9.243837896924415","9.243837896924415"
"313","8.99181803795128","8.99181803795128","8.99181803795128"
"314","2.1345138751601036","2.1345138751601036","2.1345138751601036"
"315","7.6338416715385184","7.6338416715385184","7.6338416715385184"
"316","2.5101830159123857","2.5101830159123857","2.5101830159123857"
"317","2.3264678160569945","2.3264678160569945","2.3264678160569945"
"318","2.48892892601637","2.48892892601637","2.48892892601637"
"319","2.282602365243452","2.282602365243452","2.282602365243452"
"320","2.0825512024166417","2.0825512024166417","2.0825512024166417"
"321","2.13926717082299","2.13926717082299","2.13926717082299"
"322","8.405879178048895","8.405879178048895","8.405879178048895"
"323","2.2088667745300983","2.2088667745300983","2.2088667745300983"
"324","1.9712734020442217","1.9712734020442217","1.9712734020442217"
"325","2.083611441643571","2.083611441643571","2.083611441643571"
"326","2.3697139370006246","2.3697139370006246","2.3697139370006246"
"327","2.2238519489307285","2.2238519489307285","2.2238519489307285"
"328","2.130499811730806","2.130499811730806","2.130499811730806"
"329","2.417822446435842","2.417822446435842","2.417822446435842"
"330","2.0564733982427295","2.0564733982427295","2.0564733982427295"
"331","2.1982649358105135","2.1982649358105135","2.1982649358105135"
"332","2.0586908418541134","2.0586908418541134","2.0586908418541134"
"333","1.9071091854487514","1.9071091854487514","1.9071091854487514"
"334","2.2478209019445923","2.2478209019445923","2.2478209019445923"
"335","4.672379062285401","4.672379062285401","4.672379062285401"
"336","2.2944600268653628","2.2944600268653628","2.2944600268653628"
"337","2.0073084584863885","2.0073084584863885","2.0073084584863885"
"338","2.070529668450322","2.070529668450322","2.070529668450322"
"339","2.2576170691930906","2.2576170691930906","2.2576170691930906"
"340","2.076280747954621","2.076280747954621","2.076280747954621"
"341","2.2096278096973707","2.2096278096973707","2.2096278096973707"
"342","2.050772864975544","2.050772864975544","2.050772864975544"
"343","2.0264833827014224","2.0264833827014224","2.0264833827014224"
"344","2.288485638661733","2.288485638661733","2.288485638661733"
"345","2.0015975798451597","2.0015975798451597","2.0015975798451597"
"346","2.3960819599888485","2.3960819599888485","2.3960819599888485"
"347","2.0404760026836875","2.0404760026836875","2.0404760026836875"
"348","2.6046271036649373","2.6046271036649373","2.6046271036649373"
"349","2.6018722487735637","2.6018722487735637","2.6018722487735637"
"350","5.168417183733624","5.168417183733624","5.168417183733624"
"351","2.2079045971316336","2.2079045971316336","2.2079045971316336"
"352","2.1906382212962505","2.1906382212962505","2.1906382212962505"
"353","2.408340048843809","2.408340048843809","2.408340048843809"
"354","5.477122316582221","5.477122316582221","5.477122316582221"
"355","6.295791589840232","6.295791589840232","6.295791589840232"
"356","2.4186554234733397","2.4186554234733397","2.4186554234733397"
"357","2.591662822529389","2.591662822529389","2.591662822529389"
"358","2.000774963082805","2.000774963082805","2.000774963082805"
"359","5.1031578717047354","5.1031578717047354","5.1031578717047354"
"360","2.0678049357466","2.0678049357466","2.0678049357466"
"361","2.3600706348298135","2.3600706348298135","2.3600706348298135"
"362","2.526680587929349","2.526680587929349","2.526680587929349"
"363","2.5782233683373907","2.5782233683373907","2.5782233683373907"
"364","2.7265622066971074","2.7265622066971074","2.7265622066971074"
"365","2.3570766085140296","2.3570766085140296","2.3570766085140296"
"366","2.1322764260545584","2.1322764260545584","2.1322764260545584"
"367","2.0248043918724594","2.0248043918724594","2.0248043918724594"
"368","1.9942413704228485","1.9942413704228485","1.9942413704228485"
"369","2.2786256635428295","2.2786256635428295","2.2786256635428295"
"370","6.961277326608099","6.961277326608099","6.961277326608099"
"371","2.0685863459377276","2.0685863459377276","2.0685863459377276"
"372","2.2868334891089033","2.2868334891089033","2.2868334891089033"
"373","2.0880678673450728","2.0880678673450728","2.0880678673450728"
"374","2.5508807195080685","2.5508807195080685","2.5508807195080685"
"375","2.252182827737349","2.252182827737349","2.252182827737349"
"376","2.3801177076167894","2.3801177076167894","2.3801177076167894"
"377","5.942766095120521","5.942766095120521","5.942766095120521"
"378","2.5525978922027655","2.5525978922027655","2.5525978922027655"
"379","7.016152271731635","7.016152271731635","7.016152271731635"
"380","10.489016653266454","10.489016653266454","10.489016653266454"
"381","2.0050129507043093","2.0050129507043093","2.0050129507043093"
"382","2.0342870552277033","2.0342870552277033","2.0342870552277033"
"383","2.07967085951239","2.07967085951239","2.07967085951239"
"384","11.186606158612717","11.186606158612717","11.186606158612717"
"385","13.689135997589549","13.689135997589549","13.689135997589549"
"386","2.00827570753719","2.00827570753719","2.00827570753719"
"387","2.025835867029706","2.025835867029706","2.025835867029706"
"388","2.4627605266700217","2.4627605266700217","2.4627605266700217"
"389","11.13520128424152","11.13520128424152","11.13520128424152"
"390","2.5733124707382506","2.5733124707382506","2.5733124707382506"
"391","14.07308265610758","14.07308265610758","14.07308265610758"
"392","15.248234125111964","15.248234125111964","15.248234125111964"
"393","11.605651183433956","11.605651183433956","11.605651183433956"
"394","9.691489281889963","9.691489281889963","9.691489281889963"
"395","2.2435477202277205","2.2435477202277205","2.2435477202277205"
"396","9.12824715205455","9.12824715205455","9.12824715205455"
"397","9.087492068451999","9.087492068451999","9.087492068451999"
"398","6.5994153286163915","6.5994153286163915","6.5994153286163915"
"399","2.369177834456713","2.369177834456713","2.369177834456713"
"400","2.4802938573265876","2.4802938573265876","2.4802938573265876"
"401","2.504372325457818","2.504372325457818","2.504372325457818"
"402","2.1982594805691162","2.1982594805691162","2.1982594805691162"
"403","2.274122415723261","2.274122415723261","2.274122415723261"
"404","10.16760738939255","10.16760738939255","10.16760738939255"
"405","7.311919223076045","7.311919223076045","7.311919223076045"
"406","2.3348662021518494","2.3348662021518494","2.3348662021518494"
"407","2.1842947368024763","2.1842947368024763","2.1842947368024763"
"408","2.209132319077334","2.209132319077334","2.209132319077334"
"409","2.3754164399359534","2.3754164399359534","2.3754164399359534"
"410","2.3397427476833856","2.3397427476833856","2.3397427476833856"
"411","2.3303855094885053","2.3303855094885053","2.3303855094885053"
"412","2.3534248680183105","2.3534248680183105","2.3534248680183105"
"413","8.210424629263825","8.210424629263825","8.210424629263825"
"414","2.4230133032435046","2.4230133032435046","2.4230133032435046"
"415","2.1479842174520276","2.1479842174520276","2.1479842174520276"
"416","8.908376172033206","8.908376172033206","8.908376172033206"
"417","2.6831631171885544","2.6831631171885544","2.6831631171885544"
"418","2.0859606497160965","2.0859606497160965","2.0859606497160965"
"419","5.598304158927059","5.598304158927059","5.598304158927059"
"420","4.566339196258421","4.566339196258421","4.566339196258421"
"421","2.5889973596767146","2.5889973596767146","2.5889973596767146"
"422","2.2019072750701834","2.2019072750701834","2.2019072750701834"
"423","2.3421764924507715","2.3421764924507715","2.3421764924507715"
"424","2.223921139183672","2.223921139183672","2.223921139183672"
"425","3.1599124555799007","3.1599124555799007","3.1599124555799007"
"426","2.391130266906218","2.391130266906218","2.391130266906218"
"427","6.764285749409689","6.764285749409689","6.764285749409689"
"428","2.204565245100947","2.204565245100947","2.204565245100947"
"429","2.132760039986215","2.132760039986215","2.132760039986215"
"430","5.455960540356299","5.455960540356299","5.455960540356299"
"431","3.1583707691632728","3.1583707691632728","3.1583707691632728"
"432","2.089009343782359","2.089009343782359","2.089009343782359"
"433","2.247107571154528","2.247107571154528","2.247107571154528"
"434","3.5330161691901436","3.5330161691901436","3.5330161691901436"
"435","2.962118496856768","2.962118496856768","2.962118496856768"
"436","4.058640326937212","4.058640326937212","4.058640326937212"
"437","3.6728486154294466","3.6728486154294466","3.6728486154294466"
"438","2.6304906777736354","2.6304906777736354","2.6304906777736354"
"439","2.3885035060562503","2.3885035060562503","2.3885035060562503"
"440","3.1112452453643056","3.1112452453643056","3.1112452453643056"
"441","3.0425708435798176","3.0425708435798176","3.0425708435798176"
"442","2.81640785680874","2.81640785680874","2.81640785680874"
"443","8.61343791196477","8.61343791196477","8.61343791196477"
"444","2.589544899190783","2.589544899190783","2.589544899190783"
"445","4.592592678316573","4.592592678316573","4.592592678316573"
"446","2.496602954332146","2.496602954332146","2.496602954332146"
"447","4.315069521189664","4.315069521189664","4.315069521189664"
"448","4.013923064187205","4.013923064187205","4.013923064187205"
"449","5.57055178640707","5.57055178640707","5.57055178640707"
"450","2.8084850257850764","2.8084850257850764","2.8084850257850764"
"451","2.9494308561627616","2.9494308561627616","2.9494308561627616"
"452","2.30437475272795","2.30437475272795","2.30437475272795"
"453","4.418463426052094","4.418463426052094","4.418463426052094"
"454","3.3643837806904546","3.3643837806904546","3.3643837806904546"
"455","3.7644144002455415","3.7644144002455415","3.7644144002455415"
"456","3.075081326431709","3.075081326431709","3.075081326431709"
"457","2.593075445269767","2.593075445269767","2.593075445269767"
"458","2.88583748885224","2.88583748885224","2.88583748885224"
"459","3.0559532356507026","3.0559532356507026","3.0559532356507026"
"460","5.938430124757721","5.938430124757721","5.938430124757721"
"461","6.018837564469155","6.018837564469155","6.018837564469155"
"462","5.929204453221444","5.929204453221444","5.929204453221444"
"463","6.1182681264898","6.1182681264898","6.1182681264898"
"464","5.059142961623638","5.059142961623638","5.059142961623638"
"465","3.2347575114538336","3.2347575114538336","3.2347575114538336"
"466","14.501930575501076","14.501930575501076","14.501930575501076"
"467","2.3043565746787107","2.3043565746787107","2.3043565746787107"
"468","6.610769771971112","6.610769771971112","6.610769771971112"
"469","2.677403090483202","2.677403090483202","2.677403090483202"
"470","3.9571155322485847","3.9571155322485847","3.9571155322485847"
"471","15.848334670377579","15.848334670377579","15.848334670377579"
"472","4.459666421120082","4.459666421120082","4.459666421120082"
"473","2.196052738581658","2.196052738581658","2.196052738581658"
"474","7.515383295915917","7.515383295915917","7.515383295915917"
"475","9.169472439481128","9.169472439481128","9.169472439481128"
"476","13.825358388370985","13.825358388370985","13.825358388370985"
"477","12.779777540439504","12.779777540439504","12.779777540439504"
"478","12.40705498446239","12.40705498446239","12.40705498446239"
"479","2.4045535967815317","2.4045535967815317","2.4045535967815317"
"480","11.383911862128544","11.383911862128544","11.383911862128544"
"481","2.7027408347190818","2.7027408347190818","2.7027408347190818"
"482","2.468000118401334","2.468000118401334","2.468000118401334"
"483","9.477765158485674","9.477765158485674","9.477765158485674"
