"Step","vital-cosmos-120 - trial_state/config.scale_p","vital-cosmos-120 - trial_state/config.scale_p__MIN","vital-cosmos-120 - trial_state/config.scale_p__MAX"
"183","0.819147994616161","0.819147994616161","0.819147994616161"
"184","0.7631299694368221","0.7631299694368221","0.7631299694368221"
"185","0.8150990593846515","0.8150990593846515","0.8150990593846515"
"186","1.0477563511235968","1.0477563511235968","1.0477563511235968"
"187","0.8091407894502721","0.8091407894502721","0.8091407894502721"
"188","0.7912578588549759","0.7912578588549759","0.7912578588549759"
"189","0.7522966882898459","0.7522966882898459","0.7522966882898459"
"190","0.816617154889799","0.816617154889799","0.816617154889799"
"191","1.247843316351637","1.247843316351637","1.247843316351637"
"192","0.8238028888600325","0.8238028888600325","0.8238028888600325"
"193","0.7688760927417213","0.7688760927417213","0.7688760927417213"
"194","0.8245367731372386","0.8245367731372386","0.8245367731372386"
"195","0.836279946871189","0.836279946871189","0.836279946871189"
"196","1.0558594361465592","1.0558594361465592","1.0558594361465592"
"197","1.198578325864495","1.198578325864495","1.198578325864495"
"198","0.9388654299782291","0.9388654299782291","0.9388654299782291"
"199","1.069689012387336","1.069689012387336","1.069689012387336"
"200","1.117036368203371","1.117036368203371","1.117036368203371"
"201","0.8198068614850024","0.8198068614850024","0.8198068614850024"
"202","1.2229058934621166","1.2229058934621166","1.2229058934621166"
"203","1.0618517288115858","1.0618517288115858","1.0618517288115858"
"204","0.8204501603632347","0.8204501603632347","0.8204501603632347"
"205","1.0620409730849194","1.0620409730849194","1.0620409730849194"
"206","0.7600816603165035","0.7600816603165035","0.7600816603165035"
"207","0.836279946871189","0.836279946871189","0.836279946871189"
"208","0.7917856486798653","0.7917856486798653","0.7917856486798653"
"209","0.997609315474558","0.997609315474558","0.997609315474558"
"210","0.7779221294900043","0.7779221294900043","0.7779221294900043"
"211","0.7644759623186735","0.7644759623186735","0.7644759623186735"
"212","0.76592935795471","0.76592935795471","0.76592935795471"
"213","0.7866312211602757","0.7866312211602757","0.7866312211602757"
"214","0.872986182308057","0.872986182308057","0.872986182308057"
"215","0.8194886136072089","0.8194886136072089","0.8194886136072089"
"216","1.1610061732448422","1.1610061732448422","1.1610061732448422"
"217","0.9597834588601797","0.9597834588601797","0.9597834588601797"
"218","0.7762745806992943","0.7762745806992943","0.7762745806992943"
"219","1.0399350237286533","1.0399350237286533","1.0399350237286533"
"220","0.8021059729378655","0.8021059729378655","0.8021059729378655"
"221","1.054616971125848","1.054616971125848","1.054616971125848"
"222","0.8139308474604345","0.8139308474604345","0.8139308474604345"
"223","0.8169793478788182","0.8169793478788182","0.8169793478788182"
"224","0.8277900352091467","0.8277900352091467","0.8277900352091467"
"225","0.8299596915217791","0.8299596915217791","0.8299596915217791"
"226","0.8086997145953255","0.8086997145953255","0.8086997145953255"
"227","0.8154854903296961","0.8154854903296961","0.8154854903296961"
"228","1.063493589313478","1.063493589313478","1.063493589313478"
"229","1.0561018946587197","1.0561018946587197","1.0561018946587197"
"230","0.8211092653826968","0.8211092653826968","0.8211092653826968"
"231","0.836279946871189","0.836279946871189","0.836279946871189"
"232","0.8320247193717313","0.8320247193717313","0.8320247193717313"
"233","0.7620439480913276","0.7620439480913276","0.7620439480913276"
"234","0.9454355221572974","0.9454355221572974","0.9454355221572974"
"235","0.9045922378989042","0.9045922378989042","0.9045922378989042"
"236","0.8106879907582091","0.8106879907582091","0.8106879907582091"
"237","1.1483722882075775","1.1483722882075775","1.1483722882075775"
"238","0.8096762684929864","0.8096762684929864","0.8096762684929864"
"239","0.7831651802510403","0.7831651802510403","0.7831651802510403"
"240","0.7915985488505999","0.7915985488505999","0.7915985488505999"
"241","1.0132363187848483","1.0132363187848483","1.0132363187848483"
"242","0.8262612767003905","0.8262612767003905","0.8262612767003905"
"243","0.8030097815389784","0.8030097815389784","0.8030097815389784"
"244","0.8379786813133441","0.8379786813133441","0.8379786813133441"
"245","0.7666180377554362","0.7666180377554362","0.7666180377554362"
"246","0.8133259438943145","0.8133259438943145","0.8133259438943145"
"247","0.8389845113014849","0.8389845113014849","0.8389845113014849"
"248","0.856820501587587","0.856820501587587","0.856820501587587"
"249","0.8190731478318302","0.8190731478318302","0.8190731478318302"
"250","0.8083637154778547","0.8083637154778547","0.8083637154778547"
"251","0.9801280559669752","0.9801280559669752","0.9801280559669752"
"252","0.8006739672142532","0.8006739672142532","0.8006739672142532"
"253","0.8813686578999415","0.8813686578999415","0.8813686578999415"
"254","1.223528576911026","1.223528576911026","1.223528576911026"
"255","0.8698558657287514","0.8698558657287514","0.8698558657287514"
"256","0.8058552014184166","0.8058552014184166","0.8058552014184166"
"257","0.8030097815389784","0.8030097815389784","0.8030097815389784"
"258","0.7991398165242186","0.7991398165242186","0.7991398165242186"
"259","0.8824977894612696","0.8824977894612696","0.8824977894612696"
"260","0.7767100886584752","0.7767100886584752","0.7767100886584752"
"261","0.782629664274654","0.782629664274654","0.782629664274654"
"262","0.9267940552479159","0.9267940552479159","0.9267940552479159"
"263","0.8389845113014849","0.8389845113014849","0.8389845113014849"
"264","0.8537700586783799","0.8537700586783799","0.8537700586783799"
"265","0.7584690924665759","0.7584690924665759","0.7584690924665759"
"266","0.8404744408660523","0.8404744408660523","0.8404744408660523"
"267","0.8094419873038798","0.8094419873038798","0.8094419873038798"
"268","0.7964827511934809","0.7964827511934809","0.7964827511934809"
"269","0.8273946128050756","0.8273946128050756","0.8273946128050756"
"270","0.8133880093536692","0.8133880093536692","0.8133880093536692"
"271","0.8397764957906142","0.8397764957906142","0.8397764957906142"
"272","0.8519068832229834","0.8519068832229834","0.8519068832229834"
"273","0.8597980687484877","0.8597980687484877","0.8597980687484877"
"274","0.8635061881587514","0.8635061881587514","0.8635061881587514"
"275","0.7819707458432305","0.7819707458432305","0.7819707458432305"
"276","0.776034067934705","0.776034067934705","0.776034067934705"
"277","0.769577116562768","0.769577116562768","0.769577116562768"
"278","0.7566626469688383","0.7566626469688383","0.7566626469688383"
"279","0.750359318508942","0.750359318508942","0.750359318508942"
"280","0.8456916777497551","0.8456916777497551","0.8456916777497551"
"281","0.7506768322023198","0.7506768322023198","0.7506768322023198"
"282","0.8245367731372386","0.8245367731372386","0.8245367731372386"
"283","0.8262612767003905","0.8262612767003905","0.8262612767003905"
"284","0.8262293734740549","0.8262293734740549","0.8262293734740549"
"285","0.759234489277766","0.759234489277766","0.759234489277766"
"286","0.7933425047880095","0.7933425047880095","0.7933425047880095"
"287","0.8500343505509533","0.8500343505509533","0.8500343505509533"
"288","0.7763680494348794","0.7763680494348794","0.7763680494348794"
"289","1.110061105043162","1.110061105043162","1.110061105043162"
"290","0.7901331291139778","0.7901331291139778","0.7901331291139778"
"291","0.7896513249714577","0.7896513249714577","0.7896513249714577"
"292","0.7894013772526649","0.7894013772526649","0.7894013772526649"
"293","0.7915985488505999","0.7915985488505999","0.7915985488505999"
"294","0.7872035368563782","0.7872035368563782","0.7872035368563782"
"295","0.7909967361318512","0.7909967361318512","0.7909967361318512"
"296","1.074576887666605","1.074576887666605","1.074576887666605"
"297","0.7902200824686401","0.7902200824686401","0.7902200824686401"
"298","0.7647143446580396","0.7647143446580396","0.7647143446580396"
"299","0.766673272021377","0.766673272021377","0.766673272021377"
"300","1.1278237039334345","1.1278237039334345","1.1278237039334345"
"301","1.209811396205316","1.209811396205316","1.209811396205316"
"302","1.038470468344368","1.038470468344368","1.038470468344368"
"303","0.8666813227583701","0.8666813227583701","0.8666813227583701"
"304","1.1567398575779424","1.1567398575779424","1.1567398575779424"
"305","0.9171339221948226","0.9171339221948226","0.9171339221948226"
"306","1.0906922984585505","1.0906922984585505","1.0906922984585505"
"307","1.0720113285356119","1.0720113285356119","1.0720113285356119"
"308","0.7748454169238297","0.7748454169238297","0.7748454169238297"
"309","0.77537021029034","0.77537021029034","0.77537021029034"
"310","0.775628376104313","0.775628376104313","0.775628376104313"
"311","0.7774486635271322","0.7774486635271322","0.7774486635271322"
"312","1.096501105152242","1.096501105152242","1.096501105152242"
"313","1.1292902295079807","1.1292902295079807","1.1292902295079807"
"314","0.790155918217256","0.790155918217256","0.790155918217256"
"315","1.023705983253842","1.023705983253842","1.023705983253842"
"316","0.7764337614478436","0.7764337614478436","0.7764337614478436"
"317","0.7766418584927953","0.7766418584927953","0.7766418584927953"
"318","0.7764337614478436","0.7764337614478436","0.7764337614478436"
"319","0.776630561920505","0.776630561920505","0.776630561920505"
"320","0.790155918217256","0.790155918217256","0.790155918217256"
"321","0.7762292363437578","0.7762292363437578","0.7762292363437578"
"322","1.1711341714785999","1.1711341714785999","1.1711341714785999"
"323","0.7766418584927953","0.7766418584927953","0.7766418584927953"
"324","0.790962582939306","0.790962582939306","0.790962582939306"
"325","0.790155918217256","0.790155918217256","0.790155918217256"
"326","0.7759909191509435","0.7759909191509435","0.7759909191509435"
"327","0.7764338117378554","0.7764338117378554","0.7764338117378554"
"328","0.7772670228145889","0.7772670228145889","0.7772670228145889"
"329","0.7754760403875618","0.7754760403875618","0.7754760403875618"
"330","0.790155918217256","0.790155918217256","0.790155918217256"
"331","0.7902787908338165","0.7902787908338165","0.7902787908338165"
"332","0.7902787908338165","0.7902787908338165","0.7902787908338165"
"333","0.7767100886584752","0.7767100886584752","0.7767100886584752"
"334","0.776692916849526","0.776692916849526","0.776692916849526"
"335","1.2322526343540632","1.2322526343540632","1.2322526343540632"
"336","0.7751203635214947","0.7751203635214947","0.7751203635214947"
"337","0.790155918217256","0.790155918217256","0.790155918217256"
"338","0.790155918217256","0.790155918217256","0.790155918217256"
"339","0.7766418584927953","0.7766418584927953","0.7766418584927953"
"340","0.7762292363437578","0.7762292363437578","0.7762292363437578"
"341","0.7772670228145889","0.7772670228145889","0.7772670228145889"
"342","0.7767100886584752","0.7767100886584752","0.7767100886584752"
"343","0.790155918217256","0.790155918217256","0.790155918217256"
"344","0.7777544304814432","0.7777544304814432","0.7777544304814432"
"345","0.790155918217256","0.790155918217256","0.790155918217256"
"346","0.7764337614478436","0.7764337614478436","0.7764337614478436"
"347","0.790155918217256","0.790155918217256","0.790155918217256"
"348","0.774701531668209","0.774701531668209","0.774701531668209"
"349","0.776219716854136","0.776219716854136","0.776219716854136"
"350","0.7672050434807973","0.7672050434807973","0.7672050434807973"
"351","0.776219716854136","0.776219716854136","0.776219716854136"
"352","0.7767875648179476","0.7767875648179476","0.7767875648179476"
"353","0.7746470348010769","0.7746470348010769","0.7746470348010769"
"354","0.7683460199165483","0.7683460199165483","0.7683460199165483"
"355","0.7668844447742065","0.7668844447742065","0.7668844447742065"
"356","0.7753467802504409","0.7753467802504409","0.7753467802504409"
"357","0.7771638793605622","0.7771638793605622","0.7771638793605622"
"358","0.790155918217256","0.790155918217256","0.790155918217256"
"359","0.7685167917239817","0.7685167917239817","0.7685167917239817"
"360","0.790155918217256","0.790155918217256","0.790155918217256"
"361","0.7751203635214947","0.7751203635214947","0.7751203635214947"
"362","0.7737327466971491","0.7737327466971491","0.7737327466971491"
"363","0.7767875648179476","0.7767875648179476","0.7767875648179476"
"364","0.7667759022550031","0.7667759022550031","0.7667759022550031"
"365","0.7764337614478436","0.7764337614478436","0.7764337614478436"
"366","0.7743336010078914","0.7743336010078914","0.7743336010078914"
"367","0.790155918217256","0.790155918217256","0.790155918217256"
"368","0.790155918217256","0.790155918217256","0.790155918217256"
"369","0.7756942669155676","0.7756942669155676","0.7756942669155676"
"370","0.7672152118292496","0.7672152118292496","0.7672152118292496"
"371","0.790155918217256","0.790155918217256","0.790155918217256"
"372","0.776219716854136","0.776219716854136","0.776219716854136"
"373","0.790155918217256","0.790155918217256","0.790155918217256"
"374","0.7753467802504409","0.7753467802504409","0.7753467802504409"
"375","0.7746108483726255","0.7746108483726255","0.7746108483726255"
"376","0.7772106941850034","0.7772106941850034","0.7772106941850034"
"377","0.7648433638416335","0.7648433638416335","0.7648433638416335"
"378","0.7767875648179476","0.7767875648179476","0.7767875648179476"
"379","0.7718982438296382","0.7718982438296382","0.7718982438296382"
"380","0.8915735820120978","0.8915735820120978","0.8915735820120978"
"381","0.790155918217256","0.790155918217256","0.790155918217256"
"382","0.790155918217256","0.790155918217256","0.790155918217256"
"383","0.790155918217256","0.790155918217256","0.790155918217256"
"384","0.842172907151536","0.842172907151536","0.842172907151536"
"385","1.0037180093766642","1.0037180093766642","1.0037180093766642"
"386","0.790155918217256","0.790155918217256","0.790155918217256"
"387","0.790155918217256","0.790155918217256","0.790155918217256"
"388","0.7795080359856855","0.7795080359856855","0.7795080359856855"
"389","1.0059220288013098","1.0059220288013098","1.0059220288013098"
"390","0.778237517116776","0.778237517116776","0.778237517116776"
"391","0.9492847028806826","0.9492847028806826","0.9492847028806826"
"392","1.1180525169712245","1.1180525169712245","1.1180525169712245"
"393","1.0206573352477666","1.0206573352477666","1.0206573352477666"
"394","0.9901678000756164","0.9901678000756164","0.9901678000756164"
"395","0.781137095612512","0.781137095612512","0.781137095612512"
"396","1.128767049401647","1.128767049401647","1.128767049401647"
"397","0.7880764436039043","0.7880764436039043","0.7880764436039043"
"398","0.9449661241016862","0.9449661241016862","0.9449661241016862"
"399","0.7971412816682076","0.7971412816682076","0.7971412816682076"
"400","0.7782892353854846","0.7782892353854846","0.7782892353854846"
"401","0.7963565304542657","0.7963565304542657","0.7963565304542657"
"402","0.7773570921053331","0.7773570921053331","0.7773570921053331"
"403","0.795605806365039","0.795605806365039","0.795605806365039"
"404","1.1709707976700685","1.1709707976700685","1.1709707976700685"
"405","1.1391617585319636","1.1391617585319636","1.1391617585319636"
"406","0.7961781887598328","0.7961781887598328","0.7961781887598328"
"407","0.7784108934477909","0.7784108934477909","0.7784108934477909"
"408","0.7795838895483364","0.7795838895483364","0.7795838895483364"
"409","0.7798317766554099","0.7798317766554099","0.7798317766554099"
"410","0.8020161049860274","0.8020161049860274","0.8020161049860274"
"411","0.7940921664792184","0.7940921664792184","0.7940921664792184"
"412","0.7799372573882307","0.7799372573882307","0.7799372573882307"
"413","1.136302900583906","1.136302900583906","1.136302900583906"
"414","0.7954199917289358","0.7954199917289358","0.7954199917289358"
"415","0.7770499843417596","0.7770499843417596","0.7770499843417596"
"416","1.2141838361825812","1.2141838361825812","1.2141838361825812"
"417","0.7836523339426544","0.7836523339426544","0.7836523339426544"
"418","0.7772318575735286","0.7772318575735286","0.7772318575735286"
"419","0.7773752252112922","0.7773752252112922","0.7773752252112922"
"420","0.8526974698660523","0.8526974698660523","0.8526974698660523"
"421","0.7858123807875576","0.7858123807875576","0.7858123807875576"
"422","0.7769854897591671","0.7769854897591671","0.7769854897591671"
"423","0.7787604690000756","0.7787604690000756","0.7787604690000756"
"424","0.7773570921053331","0.7773570921053331","0.7773570921053331"
"425","0.787390917167591","0.787390917167591","0.787390917167591"
"426","0.7848355192355322","0.7848355192355322","0.7848355192355322"
"427","0.7883454615586093","0.7883454615586093","0.7883454615586093"
"428","0.7824842267022977","0.7824842267022977","0.7824842267022977"
"429","0.7788323231594398","0.7788323231594398","0.7788323231594398"
"430","0.7780723298449727","0.7780723298449727","0.7780723298449727"
"431","0.8368016883994608","0.8368016883994608","0.8368016883994608"
"432","0.7784218400783705","0.7784218400783705","0.7784218400783705"
"433","0.7836523339426544","0.7836523339426544","0.7836523339426544"
"434","0.7784768419027209","0.7784768419027209","0.7784768419027209"
"435","0.8336230976977452","0.8336230976977452","0.8336230976977452"
"436","0.7767100886584752","0.7767100886584752","0.7767100886584752"
"437","0.8175571069221379","0.8175571069221379","0.8175571069221379"
"438","0.7870199888371379","0.7870199888371379","0.7870199888371379"
"439","0.7863203861996064","0.7863203861996064","0.7863203861996064"
"440","0.7781030242514608","0.7781030242514608","0.7781030242514608"
"441","0.8297924654423932","0.8297924654423932","0.8297924654423932"
"442","0.7790595268207007","0.7790595268207007","0.7790595268207007"
"443","1.2069472818939344","1.2069472818939344","1.2069472818939344"
"444","0.8038760220149928","0.8038760220149928","0.8038760220149928"
"445","0.7947625688782138","0.7947625688782138","0.7947625688782138"
"446","0.8155273635277177","0.8155273635277177","0.8155273635277177"
"447","0.7872823242413505","0.7872823242413505","0.7872823242413505"
"448","0.7877705978810652","0.7877705978810652","0.7877705978810652"
"449","0.7792717661846752","0.7792717661846752","0.7792717661846752"
"450","0.8310751720099249","0.8310751720099249","0.8310751720099249"
"451","0.8202556399349702","0.8202556399349702","0.8202556399349702"
"452","0.787456743087802","0.787456743087802","0.787456743087802"
"453","1.0541353495799417","1.0541353495799417","1.0541353495799417"
"454","0.7876673121721521","0.7876673121721521","0.7876673121721521"
